logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,路肩幅員情報数,形状要素インデックス,左側路肩幅員値[cm],右側路肩幅員値[cm]
769634,0x3abd0,False,285,909835,917825,7,3,3,0,65
769634,0x3abd0,False,285,909835,917825,7,3,4,0,65
769634,0x3abd0,False,285,909835,917825,7,3,5,0,67
769634,0x3abd0,False,285,909835,917825,7,3,6,0,68
769634,0x3abd0,False,285,909835,917825,7,3,7,0,70
769634,0x3abd0,False,285,909835,917825,7,3,9,0,72
769634,0x3abd0,False,285,909835,917825,7,3,10,0,70
769634,0x3abd0,False,285,909835,917825,7,3,11,0,71
769634,0x3abd0,False,285,909835,917825,7,3,12,0,72
769634,0x3abd0,False,285,909835,917825,7,3,13,0,69
769634,0x3abd0,False,285,909835,917825,7,3,14,0,67
769634,0x3abd0,False,285,909835,917825,7,3,15,0,68
769634,0x3abd0,False,285,909835,917825,7,3,16,0,66
769634,0x3abd0,False,285,909835,917825,7,3,17,0,64
773264,0x3abdb,False,292,909835,917825,7,3,0,314,0
773264,0x3abdb,False,292,909835,917825,7,3,1,318,0
773264,0x3abdb,False,292,909835,917825,7,3,2,321,0
773264,0x3abdb,False,292,909835,917825,7,3,3,323,0
773264,0x3abdb,False,292,909835,917825,7,3,4,325,0
773264,0x3abdb,False,292,909835,917825,7,3,6,325,0
773264,0x3abdb,False,292,909835,917825,7,3,7,328,0
773264,0x3abdb,False,292,909835,917825,7,3,8,310,0
773264,0x3abdb,False,292,909835,917825,7,3,9,298,0
773264,0x3abdb,False,292,909835,917825,7,3,10,327,0
773264,0x3abdb,False,292,909835,917825,7,3,11,326,0
773264,0x3abdb,False,292,909835,917825,7,3,12,326,0
773264,0x3abdb,False,292,909835,917825,7,3,13,324,0
773264,0x3abdb,False,292,909835,917825,7,3,14,323,0
773264,0x3abdb,False,292,909835,917825,7,3,15,319,0
773264,0x3abdb,False,292,909835,917825,7,3,16,313,0
773264,0x3abdb,False,292,909835,917825,7,3,17,308,0
773264,0x3abdb,False,292,909835,917825,7,3,0,0,71
773264,0x3abdb,False,292,909835,917825,7,3,1,0,69
773264,0x3abdb,False,292,909835,917825,7,3,2,0,66
773264,0x3abdb,False,292,909835,917825,7,3,3,0,65
773264,0x3abdb,False,292,909835,917825,7,3,4,0,65
773264,0x3abdb,False,292,909835,917825,7,3,5,0,67
773264,0x3abdb,False,292,909835,917825,7,3,6,0,68
773264,0x3abdb,False,292,909835,917825,7,3,7,0,70
773264,0x3abdb,False,292,909835,917825,7,3,9,0,72
773264,0x3abdb,False,292,909835,917825,7,3,10,0,70
773264,0x3abdb,False,292,909835,917825,7,3,11,0,71
773264,0x3abdb,False,292,909835,917825,7,3,12,0,72
773264,0x3abdb,False,292,909835,917825,7,3,13,0,69
773264,0x3abdb,False,292,909835,917825,7,3,14,0,67
773264,0x3abdb,False,292,909835,917825,7,3,15,0,68
773264,0x3abdb,False,292,909835,917825,7,3,16,0,66
773264,0x3abdb,False,292,909835,917825,7,3,17,0,64
869896,0x3ac2a,False,285,917825,925838,7,3,0,308,0
869896,0x3ac2a,False,285,917825,925838,7,3,1,302,0
869896,0x3ac2a,False,285,917825,925838,7,3,2,303,0
869896,0x3ac2a,False,285,917825,925838,7,3,3,307,0
869896,0x3ac2a,False,285,917825,925838,7,3,4,311,0
869896,0x3ac2a,False,285,917825,925838,7,3,5,317,0
869896,0x3ac2a,False,285,917825,925838,7,3,6,316,0
869896,0x3ac2a,False,285,917825,925838,7,3,7,315,0
869896,0x3ac2a,False,285,917825,925838,7,3,8,315,0
869896,0x3ac2a,False,285,917825,925838,7,3,9,319,0
869896,0x3ac2a,False,285,917825,925838,7,3,10,323,0
869896,0x3ac2a,False,285,917825,925838,7,3,11,323,0
869896,0x3ac2a,False,285,917825,925838,7,3,12,321,0
869896,0x3ac2a,False,285,917825,925838,7,3,13,317,0
869896,0x3ac2a,False,285,917825,925838,7,3,14,316,0
869896,0x3ac2a,False,285,917825,925838,7,3,15,317,0
869896,0x3ac2a,False,285,917825,925838,7,3,16,317,0
869896,0x3ac2a,False,285,917825,925838,7,3,0,0,64
869896,0x3ac2a,False,285,917825,925838,7,3,1,0,65
869896,0x3ac2a,False,285,917825,925838,7,3,2,0,66
869896,0x3ac2a,False,285,917825,925838,7,3,3,0,64
869896,0x3ac2a,False,285,917825,925838,7,3,4,0,66
869896,0x3ac2a,False,285,917825,925838,7,3,5,0,70
869896,0x3ac2a,False,285,917825,925838,7,3,6,0,77
869896,0x3ac2a,False,285,917825,925838,7,3,7,0,80
869896,0x3ac2a,False,285,917825,925838,7,3,8,0,84
869896,0x3ac2a,False,285,917825,925838,7,3,9,0,82
869896,0x3ac2a,False,285,917825,925838,7,3,10,0,76
869896,0x3ac2a,False,285,917825,925838,7,3,11,0,80
869896,0x3ac2a,False,285,917825,925838,7,3,12,0,85
869896,0x3ac2a,False,285,917825,925838,7,3,13,0,92
869896,0x3ac2a,False,285,917825,925838,7,3,14,0,98
869896,0x3ac2a,False,285,917825,925838,7,3,15,0,97
869896,0x3ac2a,False,285,917825,925838,7,3,17,0,93
906526,0x3ac41,False,292,917825,925838,7,3,0,308,0
906526,0x3ac41,False,292,917825,925838,7,3,1,302,0
906526,0x3ac41,False,292,917825,925838,7,3,2,303,0
906526,0x3ac41,False,292,917825,925838,7,3,3,307,0
906526,0x3ac41,False,292,917825,925838,7,3,4,311,0
906526,0x3ac41,False,292,917825,925838,7,3,5,317,0
906526,0x3ac41,False,292,917825,925838,7,3,6,316,0
906526,0x3ac41,False,292,917825,925838,7,3,7,315,0
906526,0x3ac41,False,292,917825,925838,7,3,8,315,0
906526,0x3ac41,False,292,917825,925838,7,3,9,319,0
906526,0x3ac41,False,292,917825,925838,7,3,10,323,0
906526,0x3ac41,False,292,917825,925838,7,3,11,323,0
906526,0x3ac41,False,292,917825,925838,7,3,12,321,0
906526,0x3ac41,False,292,917825,925838,7,3,13,317,0
906526,0x3ac41,False,292,917825,925838,7,3,14,316,0
906526,0x3ac41,False,292,917825,925838,7,3,15,317,0
906526,0x3ac41,False,292,917825,925838,7,3,16,317,0
906526,0x3ac41,False,292,917825,925838,7,3,0,0,64
906526,0x3ac41,False,292,917825,925838,7,3,1,0,65
906526,0x3ac41,False,292,917825,925838,7,3,2,0,66
906526,0x3ac41,False,292,917825,925838,7,3,3,0,64
906526,0x3ac41,False,292,917825,925838,7,3,4,0,66
906526,0x3ac41,False,292,917825,925838,7,3,5,0,70
906526,0x3ac41,False,292,917825,925838,7,3,6,0,77
906526,0x3ac41,False,292,917825,925838,7,3,7,0,80
906526,0x3ac41,False,292,917825,925838,7,3,8,0,84
906526,0x3ac41,False,292,917825,925838,7,3,9,0,82
906526,0x3ac41,False,292,917825,925838,7,3,10,0,76
906526,0x3ac41,False,292,917825,925838,7,3,11,0,80
906526,0x3ac41,False,292,917825,925838,7,3,12,0,85
906526,0x3ac41,False,292,917825,925838,7,3,13,0,92
906526,0x3ac41,False,292,917825,925838,7,3,14,0,98
