logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,勾配情報のレーン数,形状インデックス,縦断勾配値[%],横断勾配値[%],精度情報
36989,0x3a90b,False,285,858733,861908,7,3,0,-0.59,1.7,65535
36989,0x3a90b,False,285,858733,861908,7,3,2,-0.65,1.62,65535
36989,0x3a90b,False,285,858733,861908,7,3,3,-0.67,1.56,65535
36989,0x3a90b,False,285,858733,861908,7,3,4,-0.6900000000000001,1.5,65535
36989,0x3a90b,False,285,858733,861908,7,3,5,-0.72,1.51,65535
36989,0x3a90b,False,285,858733,861908,7,3,6,-0.76,1.37,65535
36989,0x3a90b,False,285,858733,861908,7,3,7,-0.88,1.42,65535
36989,0x3a90b,False,285,858733,861908,7,3,8,-1.06,1.35,65535
36989,0x3a90b,False,285,858733,861908,7,3,0,-0.67,2.39,65535
36989,0x3a90b,False,285,858733,861908,7,3,2,-0.7000000000000001,2.38,65535
36989,0x3a90b,False,285,858733,861908,7,3,3,-0.71,2.37,65535
36989,0x3a90b,False,285,858733,861908,7,3,4,-0.72,2.33,65535
36989,0x3a90b,False,285,858733,861908,7,3,5,-0.76,2.25,65535
36989,0x3a90b,False,285,858733,861908,7,3,6,-0.8,2.23,65535
36989,0x3a90b,False,285,858733,861908,7,3,7,-0.88,2.21,65535
36989,0x3a90b,False,285,858733,861908,7,3,8,-1.05,2.29,65535
36989,0x3a90b,False,285,858733,861908,7,3,0,-0.67,2.66,65535
36989,0x3a90b,False,285,858733,861908,7,3,2,-0.72,2.61,65535
36989,0x3a90b,False,285,858733,861908,7,3,3,-0.73,2.5300000000000002,65535
36989,0x3a90b,False,285,858733,861908,7,3,4,-0.74,2.6,65535
36989,0x3a90b,False,285,858733,861908,7,3,5,-0.77,2.6,65535
36989,0x3a90b,False,285,858733,861908,7,3,6,-0.79,2.71,65535
36989,0x3a90b,False,285,858733,861908,7,3,7,-0.86,2.69,65535
36989,0x3a90b,False,285,858733,861908,7,3,8,-1.02,2.79,65535
40285,0x3a916,False,292,858733,861908,7,3,0,-0.59,1.7,65535
40285,0x3a916,False,292,858733,861908,7,3,2,-0.65,1.62,65535
40285,0x3a916,False,292,858733,861908,7,3,3,-0.67,1.56,65535
40285,0x3a916,False,292,858733,861908,7,3,4,-0.6900000000000001,1.5,65535
40285,0x3a916,False,292,858733,861908,7,3,5,-0.72,1.51,65535
40285,0x3a916,False,292,858733,861908,7,3,6,-0.76,1.37,65535
40285,0x3a916,False,292,858733,861908,7,3,7,-0.88,1.42,65535
40285,0x3a916,False,292,858733,861908,7,3,8,-1.06,1.35,65535
40285,0x3a916,False,292,858733,861908,7,3,0,-0.67,2.39,65535
40285,0x3a916,False,292,858733,861908,7,3,2,-0.7000000000000001,2.38,65535
40285,0x3a916,False,292,858733,861908,7,3,3,-0.71,2.37,65535
40285,0x3a916,False,292,858733,861908,7,3,4,-0.72,2.33,65535
40285,0x3a916,False,292,858733,861908,7,3,5,-0.76,2.25,65535
40285,0x3a916,False,292,858733,861908,7,3,6,-0.8,2.23,65535
40285,0x3a916,False,292,858733,861908,7,3,7,-0.88,2.21,65535
40285,0x3a916,False,292,858733,861908,7,3,8,-1.05,2.29,65535
40285,0x3a916,False,292,858733,861908,7,3,0,-0.67,2.66,65535
40285,0x3a916,False,292,858733,861908,7,3,2,-0.72,2.61,65535
40285,0x3a916,False,292,858733,861908,7,3,3,-0.73,2.5300000000000002,65535
40285,0x3a916,False,292,858733,861908,7,3,4,-0.74,2.6,65535
40285,0x3a916,False,292,858733,861908,7,3,5,-0.77,2.6,65535
40285,0x3a916,False,292,858733,861908,7,3,6,-0.79,2.71,65535
40285,0x3a916,False,292,858733,861908,7,3,7,-0.86,2.69,65535
40285,0x3a916,False,292,858733,861908,7,3,8,-1.02,2.79,65535
70662,0x3a93b,False,285,861908,869787,7,3,0,-1.06,1.35,65535
70662,0x3a93b,False,285,861908,869787,7,3,1,-1.25,1.26,65535
70662,0x3a93b,False,285,861908,869787,7,3,2,-1.28,1.3,65535
70662,0x3a93b,False,285,861908,869787,7,3,3,-1.22,1.43,65535
70662,0x3a93b,False,285,861908,869787,7,3,4,-1.19,1.55,65535
70662,0x3a93b,False,285,861908,869787,7,3,5,-1.17,1.54,65535
70662,0x3a93b,False,285,861908,869787,7,3,6,-1.16,1.72,65535
70662,0x3a93b,False,285,861908,869787,7,3,7,-1.12,1.8,65535
70662,0x3a93b,False,285,861908,869787,7,3,8,-1.07,1.82,65535
70662,0x3a93b,False,285,861908,869787,7,3,9,-1.01,1.8,65535
70662,0x3a93b,False,285,861908,869787,7,3,10,-0.86,1.97,65535
70662,0x3a93b,False,285,861908,869787,7,3,11,-0.68,1.97,65535
70662,0x3a93b,False,285,861908,869787,7,3,12,-0.44,2.17,65535
70662,0x3a93b,False,285,861908,869787,7,3,13,-0.15,1.96,65535
70662,0x3a93b,False,285,861908,869787,7,3,14,0.03,2.16,65535
70662,0x3a93b,False,285,861908,869787,7,3,15,0.17,2.27,65535
70662,0x3a93b,False,285,861908,869787,7,3,16,0.23,2.32,65535
70662,0x3a93b,False,285,861908,869787,7,3,0,-1.05,2.29,65535
70662,0x3a93b,False,285,861908,869787,7,3,1,-1.25,2.4,65535
70662,0x3a93b,False,285,861908,869787,7,3,2,-1.31,2.5100000000000002,65535
70662,0x3a93b,False,285,861908,869787,7,3,3,-1.1500000000000001,2.62,65535
70662,0x3a93b,False,285,861908,869787,7,3,4,-1.06,2.64,65535
70662,0x3a93b,False,285,861908,869787,7,3,5,-1.12,2.62,65535
70662,0x3a93b,False,285,861908,869787,7,3,6,-1.09,2.74,65535
70662,0x3a93b,False,285,861908,869787,7,3,7,-1.05,2.86,65535
70662,0x3a93b,False,285,861908,869787,7,3,8,-1.03,2.92,65535
70662,0x3a93b,False,285,861908,869787,7,3,9,-0.98,2.97,65535
70662,0x3a93b,False,285,861908,869787,7,3,10,-0.89,2.95,65535
70662,0x3a93b,False,285,861908,869787,7,3,11,-0.65,2.92,65535
70662,0x3a93b,False,285,861908,869787,7,3,12,-0.37,2.84,65535
70662,0x3a93b,False,285,861908,869787,7,3,13,-0.13,2.84,65535
70662,0x3a93b,False,285,861908,869787,7,3,14,0.09,3.02,65535
70662,0x3a93b,False,285,861908,869787,7,3,15,0.24,3.15,65535
70662,0x3a93b,False,285,861908,869787,7,3,16,0.28,3.17,65535
70662,0x3a93b,False,285,861908,869787,7,3,0,-1.02,2.79,65535
70662,0x3a93b,False,285,861908,869787,7,3,1,-1.2,2.86,65535
70662,0x3a93b,False,285,861908,869787,7,3,2,-1.27,2.66,65535
70662,0x3a93b,False,285,861908,869787,7,3,3,-1.12,2.66,65535
70662,0x3a93b,False,285,861908,869787,7,3,4,-1.04,2.8000000000000003,65535
70662,0x3a93b,False,285,861908,869787,7,3,5,-1.1,2.94,65535
70662,0x3a93b,False,285,861908,869787,7,3,6,-1.08,2.8000000000000003,65535
70662,0x3a93b,False,285,861908,869787,7,3,7,-1.07,2.67,65535
70662,0x3a93b,False,285,861908,869787,7,3,8,-1.0,2.6,65535
70662,0x3a93b,False,285,861908,869787,7,3,9,-0.9,2.7600000000000002,65535
70662,0x3a93b,False,285,861908,869787,7,3,10,-0.8300000000000001,2.87,65535
70662,0x3a93b,False,285,861908,869787,7,3,11,-0.63,3.17,65535
70662,0x3a93b,False,285,861908,869787,7,3,12,-0.36,3.14,65535
70662,0x3a93b,False,285,861908,869787,7,3,13,-0.11,3.38,65535
70662,0x3a93b,False,285,861908,869787,7,3,14,0.12,3.09,65535
70662,0x3a93b,False,285,861908,869787,7,3,15,0.23,3.0500000000000003,65535
70662,0x3a93b,False,285,861908,869787,7,3,16,0.24,3.0,65535
74004,0x3a946,False,292,861908,869787,7,3,0,-1.06,1.35,65535
74004,0x3a946,False,292,861908,869787,7,3,1,-1.25,1.26,65535
74004,0x3a946,False,292,861908,869787,7,3,2,-1.28,1.3,65535
74004,0x3a946,False,292,861908,869787,7,3,3,-1.22,1.43,65535
74004,0x3a946,False,292,861908,869787,7,3,4,-1.19,1.55,65535
74004,0x3a946,False,292,861908,869787,7,3,5,-1.17,1.54,65535
74004,0x3a946,False,292,861908,869787,7,3,6,-1.16,1.72,65535
74004,0x3a946,False,292,861908,869787,7,3,7,-1.12,1.8,65535
74004,0x3a946,False,292,861908,869787,7,3,8,-1.07,1.82,65535
74004,0x3a946,False,292,861908,869787,7,3,9,-1.01,1.8,65535
74004,0x3a946,False,292,861908,869787,7,3,10,-0.86,1.97,65535
74004,0x3a946,False,292,861908,869787,7,3,11,-0.68,1.97,65535
74004,0x3a946,False,292,861908,869787,7,3,12,-0.44,2.17,65535
74004,0x3a946,False,292,861908,869787,7,3,13,-0.15,1.96,65535
74004,0x3a946,False,292,861908,869787,7,3,14,0.03,2.16,65535
74004,0x3a946,False,292,861908,869787,7,3,15,0.17,2.27,65535
74004,0x3a946,False,292,861908,869787,7,3,16,0.23,2.32,65535
74004,0x3a946,False,292,861908,869787,7,3,0,-1.05,2.29,65535
74004,0x3a946,False,292,861908,869787,7,3,1,-1.25,2.4,65535
74004,0x3a946,False,292,861908,869787,7,3,2,-1.31,2.5100000000000002,65535
74004,0x3a946,False,292,861908,869787,7,3,3,-1.1500000000000001,2.62,65535
74004,0x3a946,False,292,861908,869787,7,3,4,-1.06,2.64,65535
74004,0x3a946,False,292,861908,869787,7,3,5,-1.12,2.62,65535
74004,0x3a946,False,292,861908,869787,7,3,6,-1.09,2.74,65535
74004,0x3a946,False,292,861908,869787,7,3,7,-1.05,2.86,65535
74004,0x3a946,False,292,861908,869787,7,3,8,-1.03,2.92,65535
74004,0x3a946,False,292,861908,869787,7,3,9,-0.98,2.97,65535
74004,0x3a946,False,292,861908,869787,7,3,10,-0.89,2.95,65535
74004,0x3a946,False,292,861908,869787,7,3,11,-0.65,2.92,65535
74004,0x3a946,False,292,861908,869787,7,3,12,-0.37,2.84,65535
74004,0x3a946,False,292,861908,869787,7,3,13,-0.13,2.84,65535
74004,0x3a946,False,292,861908,869787,7,3,14,0.09,3.02,65535
74004,0x3a946,False,292,861908,869787,7,3,15,0.24,3.15,65535
74004,0x3a946,False,292,861908,869787,7,3,16,0.28,3.17,65535
74004,0x3a946,False,292,861908,869787,7,3,0,-1.02,2.79,65535
74004,0x3a946,False,292,861908,869787,7,3,1,-1.2,2.86,65535
74004,0x3a946,False,292,861908,869787,7,3,2,-1.27,2.66,65535
74004,0x3a946,False,292,861908,869787,7,3,3,-1.12,2.66,65535
74004,0x3a946,False,292,861908,869787,7,3,4,-1.04,2.8000000000000003,65535
74004,0x3a946,False,292,861908,869787,7,3,5,-1.1,2.94,65535
74004,0x3a946,False,292,861908,869787,7,3,6,-1.08,2.8000000000000003,65535
74004,0x3a946,False,292,861908,869787,7,3,7,-1.07,2.67,65535
74004,0x3a946,False,292,861908,869787,7,3,8,-1.0,2.6,65535
74004,0x3a946,False,292,861908,869787,7,3,9,-0.9,2.7600000000000002,65535
74004,0x3a946,False,292,861908,869787,7,3,10,-0.8300000000000001,2.87,65535
74004,0x3a946,False,292,861908,869787,7,3,11,-0.63,3.17,65535
74004,0x3a946,False,292,861908,869787,7,3,12,-0.36,3.14,65535
74004,0x3a946,False,292,861908,869787,7,3,13,-0.11,3.38,65535
74004,0x3a946,False,292,861908,869787,7,3,14,0.12,3.09,65535
74004,0x3a946,False,292,861908,869787,7,3,15,0.23,3.0500000000000003,65535
74004,0x3a946,False,292,861908,869787,7,3,16,0.24,3.0,65535
170184,0x3a9a0,False,285,869787,877797,7,3,0,0.23,2.32,65535
170184,0x3a9a0,False,285,869787,877797,7,3,1,0.22,2.45,65535
170184,0x3a9a0,False,285,869787,877797,7,3,2,0.1,2.38,65535
170184,0x3a9a0,False,285,869787,877797,7,3,3,0.02,2.41,65535
170184,0x3a9a0,False,285,869787,877797,7,3,4,0.0,2.48,65535
170184,0x3a9a0,False,285,869787,877797,7,3,5,0.07,2.46,65535
170184,0x3a9a0,False,285,869787,877797,7,3,6,0.25,2.29,65535
170184,0x3a9a0,False,285,869787,877797,7,3,7,0.09,2.25,65535
170184,0x3a9a0,False,285,869787,877797,7,3,8,-0.11,2.22,65535
170184,0x3a9a0,False,285,869787,877797,7,3,9,-0.04,2.04,65535
170184,0x3a9a0,False,285,869787,877797,7,3,10,-0.14,1.8800000000000001,65535
170184,0x3a9a0,False,285,869787,877797,7,3,11,-0.28,1.84,65535
170184,0x3a9a0,False,285,869787,877797,7,3,12,-0.35000000000000003,1.82,65535
170184,0x3a9a0,False,285,869787,877797,7,3,13,-0.37,1.74,65535
170184,0x3a9a0,False,285,869787,877797,7,3,14,-0.35000000000000003,1.68,65535
170184,0x3a9a0,False,285,869787,877797,7,3,15,-0.33,1.58,65535
170184,0x3a9a0,False,285,869787,877797,7,3,16,-0.33,1.55,65535
170184,0x3a9a0,False,285,869787,877797,7,3,0,0.28,3.17,65535
170184,0x3a9a0,False,285,869787,877797,7,3,1,0.23,3.11,65535
170184,0x3a9a0,False,285,869787,877797,7,3,2,0.1,3.1,65535
170184,0x3a9a0,False,285,869787,877797,7,3,3,0.04,3.11,65535
170184,0x3a9a0,False,285,869787,877797,7,3,4,0.02,3.1,65535
170184,0x3a9a0,False,285,869787,877797,7,3,5,0.04,3.08,65535
170184,0x3a9a0,False,285,869787,877797,7,3,6,0.15,2.92,65535
170184,0x3a9a0,False,285,869787,877797,7,3,7,0.0,2.73,65535
170184,0x3a9a0,False,285,869787,877797,7,3,8,-0.2,2.5300000000000002,65535
170184,0x3a9a0,False,285,869787,877797,7,3,9,-0.17,2.29,65535
170184,0x3a9a0,False,285,869787,877797,7,3,10,-0.21,2.2800000000000002,65535
170184,0x3a9a0,False,285,869787,877797,7,3,11,-0.28,2.35,65535
170184,0x3a9a0,False,285,869787,877797,7,3,12,-0.32,2.45,65535
170184,0x3a9a0,False,285,869787,877797,7,3,13,-0.36,2.5500000000000003,65535
170184,0x3a9a0,False,285,869787,877797,7,3,14,-0.37,2.59,65535
170184,0x3a9a0,False,285,869787,877797,7,3,15,-0.37,2.62,65535
170184,0x3a9a0,False,285,869787,877797,7,3,16,-0.37,2.56,65535
170184,0x3a9a0,False,285,869787,877797,7,3,0,0.24,3.0,65535
170184,0x3a9a0,False,285,869787,877797,7,3,1,0.19,2.84,65535
170184,0x3a9a0,False,285,869787,877797,7,3,2,0.11,2.8000000000000003,65535
170184,0x3a9a0,False,285,869787,877797,7,3,3,0.04,2.7600000000000002,65535
170184,0x3a9a0,False,285,869787,877797,7,3,4,-0.03,2.61,65535
170184,0x3a9a0,False,285,869787,877797,7,3,5,-0.03,2.61,65535
170184,0x3a9a0,False,285,869787,877797,7,3,6,-0.01,2.77,65535
170184,0x3a9a0,False,285,869787,877797,7,3,7,-0.09,2.65,65535
170184,0x3a9a0,False,285,869787,877797,7,3,8,-0.19,2.46,65535
170184,0x3a9a0,False,285,869787,877797,7,3,9,-0.21,2.42,65535
170184,0x3a9a0,False,285,869787,877797,7,3,10,-0.21,2.52,65535
170184,0x3a9a0,False,285,869787,877797,7,3,11,-0.22,2.63,65535
170184,0x3a9a0,False,285,869787,877797,7,3,12,-0.26,2.73,65535
170184,0x3a9a0,False,285,869787,877797,7,3,13,-0.29,2.87,65535
170184,0x3a9a0,False,285,869787,877797,7,3,14,-0.37,2.86,65535
170184,0x3a9a0,False,285,869787,877797,7,3,15,-0.48,2.45,65535
170184,0x3a9a0,False,285,869787,877797,7,3,16,-0.45,2.31,65535
207207,0x3a9c0,False,292,869787,877797,7,3,0,0.23,2.32,65535
207207,0x3a9c0,False,292,869787,877797,7,3,1,0.22,2.45,65535
207207,0x3a9c0,False,292,869787,877797,7,3,2,0.1,2.38,65535
207207,0x3a9c0,False,292,869787,877797,7,3,3,0.02,2.41,65535
207207,0x3a9c0,False,292,869787,877797,7,3,4,0.0,2.48,65535
207207,0x3a9c0,False,292,869787,877797,7,3,5,0.07,2.46,65535
207207,0x3a9c0,False,292,869787,877797,7,3,6,0.25,2.29,65535
207207,0x3a9c0,False,292,869787,877797,7,3,7,0.09,2.25,65535
207207,0x3a9c0,False,292,869787,877797,7,3,8,-0.11,2.22,65535
207207,0x3a9c0,False,292,869787,877797,7,3,9,-0.04,2.04,65535
207207,0x3a9c0,False,292,869787,877797,7,3,10,-0.14,1.8800000000000001,65535
207207,0x3a9c0,False,292,869787,877797,7,3,11,-0.28,1.84,65535
207207,0x3a9c0,False,292,869787,877797,7,3,12,-0.35000000000000003,1.82,65535
207207,0x3a9c0,False,292,869787,877797,7,3,13,-0.37,1.74,65535
207207,0x3a9c0,False,292,869787,877797,7,3,14,-0.35000000000000003,1.68,65535
207207,0x3a9c0,False,292,869787,877797,7,3,15,-0.33,1.58,65535
207207,0x3a9c0,False,292,869787,877797,7,3,16,-0.33,1.55,65535
207207,0x3a9c0,False,292,869787,877797,7,3,0,0.28,3.17,65535
207207,0x3a9c0,False,292,869787,877797,7,3,1,0.23,3.11,65535
207207,0x3a9c0,False,292,869787,877797,7,3,2,0.1,3.1,65535
207207,0x3a9c0,False,292,869787,877797,7,3,3,0.04,3.11,65535
207207,0x3a9c0,False,292,869787,877797,7,3,4,0.02,3.1,65535
207207,0x3a9c0,False,292,869787,877797,7,3,5,0.04,3.08,65535
207207,0x3a9c0,False,292,869787,877797,7,3,6,0.15,2.92,65535
207207,0x3a9c0,False,292,869787,877797,7,3,7,0.0,2.73,65535
207207,0x3a9c0,False,292,869787,877797,7,3,8,-0.2,2.5300000000000002,65535
207207,0x3a9c0,False,292,869787,877797,7,3,9,-0.17,2.29,65535
207207,0x3a9c0,False,292,869787,877797,7,3,10,-0.21,2.2800000000000002,65535
207207,0x3a9c0,False,292,869787,877797,7,3,11,-0.28,2.35,65535
207207,0x3a9c0,False,292,869787,877797,7,3,12,-0.32,2.45,65535
207207,0x3a9c0,False,292,869787,877797,7,3,13,-0.36,2.5500000000000003,65535
207207,0x3a9c0,False,292,869787,877797,7,3,14,-0.37,2.59,65535
207207,0x3a9c0,False,292,869787,877797,7,3,15,-0.37,2.62,65535
207207,0x3a9c0,False,292,869787,877797,7,3,16,-0.37,2.56,65535
207207,0x3a9c0,False,292,869787,877797,7,3,0,0.24,3.0,65535
207207,0x3a9c0,False,292,869787,877797,7,3,1,0.19,2.84,65535
207207,0x3a9c0,False,292,869787,877797,7,3,2,0.11,2.8000000000000003,65535
207207,0x3a9c0,False,292,869787,877797,7,3,3,0.04,2.7600000000000002,65535
207207,0x3a9c0,False,292,869787,877797,7,3,4,-0.03,2.61,65535
207207,0x3a9c0,False,292,869787,877797,7,3,5,-0.03,2.61,65535
207207,0x3a9c0,False,292,869787,877797,7,3,6,-0.01,2.77,65535
207207,0x3a9c0,False,292,869787,877797,7,3,7,-0.09,2.65,65535
207207,0x3a9c0,False,292,869787,877797,7,3,8,-0.19,2.46,65535
207207,0x3a9c0,False,292,869787,877797,7,3,9,-0.21,2.42,65535
207207,0x3a9c0,False,292,869787,877797,7,3,10,-0.21,2.52,65535
207207,0x3a9c0,False,292,869787,877797,7,3,11,-0.22,2.63,65535
207207,0x3a9c0,False,292,869787,877797,7,3,12,-0.26,2.73,65535
207207,0x3a9c0,False,292,869787,877797,7,3,13,-0.29,2.87,65535
207207,0x3a9c0,False,292,869787,877797,7,3,14,-0.37,2.86,65535
207207,0x3a9c0,False,292,869787,877797,7,3,15,-0.48,2.45,65535
207207,0x3a9c0,False,292,869787,877797,7,3,16,-0.45,2.31,65535
304049,0x3aa10,False,285,877797,885842,7,3,0,-0.33,1.55,65535
304049,0x3aa10,False,285,877797,885842,7,3,1,-0.33,1.6600000000000001,65535
304049,0x3aa10,False,285,877797,885842,7,3,2,-0.27,1.82,65535
304049,0x3aa10,False,285,877797,885842,7,3,3,-0.16,1.82,65535
304049,0x3aa10,False,285,877797,885842,7,3,4,-0.1,1.6,65535
304049,0x3aa10,False,285,877797,885842,7,3,5,-0.14,1.62,65535
304049,0x3aa10,False,285,877797,885842,7,3,6,-0.19,1.73,65535
304049,0x3aa10,False,285,877797,885842,7,3,7,-0.2,1.77,65535
304049,0x3aa10,False,285,877797,885842,7,3,8,-0.21,1.79,65535
304049,0x3aa10,False,285,877797,885842,7,3,9,-0.21,1.74,65535
304049,0x3aa10,False,285,877797,885842,7,3,10,-0.22,1.6,65535
304049,0x3aa10,False,285,877797,885842,7,3,11,-0.25,1.45,65535
304049,0x3aa10,False,285,877797,885842,7,3,12,-0.24,1.53,65535
304049,0x3aa10,False,285,877797,885842,7,3,13,-0.24,1.77,65535
304049,0x3aa10,False,285,877797,885842,7,3,14,-0.22,1.58,65535
304049,0x3aa10,False,285,877797,885842,7,3,15,-0.27,1.42,65535
304049,0x3aa10,False,285,877797,885842,7,3,16,-0.33,1.5,65535
304049,0x3aa10,False,285,877797,885842,7,3,0,-0.37,2.56,65535
304049,0x3aa10,False,285,877797,885842,7,3,1,-0.36,2.42,65535
304049,0x3aa10,False,285,877797,885842,7,3,2,-0.3,2.46,65535
304049,0x3aa10,False,285,877797,885842,7,3,3,-0.11,2.65,65535
304049,0x3aa10,False,285,877797,885842,7,3,4,-0.05,2.68,65535
304049,0x3aa10,False,285,877797,885842,7,3,5,-0.2,2.64,65535
304049,0x3aa10,False,285,877797,885842,7,3,6,-0.45,2.57,65535
304049,0x3aa10,False,285,877797,885842,7,3,7,-0.21,2.49,65535
304049,0x3aa10,False,285,877797,885842,7,3,8,0.06,2.5100000000000002,65535
304049,0x3aa10,False,285,877797,885842,7,3,9,-0.14,2.59,65535
304049,0x3aa10,False,285,877797,885842,7,3,10,-0.23,2.57,65535
304049,0x3aa10,False,285,877797,885842,7,3,11,-0.3,2.5100000000000002,65535
304049,0x3aa10,False,285,877797,885842,7,3,12,-0.26,2.5300000000000002,65535
304049,0x3aa10,False,285,877797,885842,7,3,13,-0.2,2.56,65535
304049,0x3aa10,False,285,877797,885842,7,3,14,-0.28,2.47,65535
304049,0x3aa10,False,285,877797,885842,7,3,15,-0.33,2.39,65535
304049,0x3aa10,False,285,877797,885842,7,3,16,-0.32,2.4,65535
304049,0x3aa10,False,285,877797,885842,7,3,0,-0.45,2.31,65535
304049,0x3aa10,False,285,877797,885842,7,3,1,-0.35000000000000003,2.56,65535
304049,0x3aa10,False,285,877797,885842,7,3,2,-0.26,2.61,65535
304049,0x3aa10,False,285,877797,885842,7,3,3,-0.03,2.68,65535
304049,0x3aa10,False,285,877797,885842,7,3,4,-0.03,2.66,65535
304049,0x3aa10,False,285,877797,885842,7,3,5,-0.18,2.44,65535
304049,0x3aa10,False,285,877797,885842,7,3,6,-0.14,2.64,65535
304049,0x3aa10,False,285,877797,885842,7,3,7,-0.16,2.84,65535
304049,0x3aa10,False,285,877797,885842,7,3,8,-0.21,2.83,65535
304049,0x3aa10,False,285,877797,885842,7,3,9,-0.22,2.79,65535
304049,0x3aa10,False,285,877797,885842,7,3,10,-0.26,2.68,65535
304049,0x3aa10,False,285,877797,885842,7,3,11,-0.27,2.88,65535
304049,0x3aa10,False,285,877797,885842,7,3,12,-0.25,2.87,65535
304049,0x3aa10,False,285,877797,885842,7,3,13,-0.23,2.72,65535
304049,0x3aa10,False,285,877797,885842,7,3,14,-0.3,2.84,65535
304049,0x3aa10,False,285,877797,885842,7,3,15,-0.39,2.87,65535
304049,0x3aa10,False,285,877797,885842,7,3,16,-0.42,2.5,65535
308982,0x3aa1c,False,292,877797,885842,7,3,0,-0.33,1.55,65535
308982,0x3aa1c,False,292,877797,885842,7,3,1,-0.33,1.6600000000000001,65535
308982,0x3aa1c,False,292,877797,885842,7,3,2,-0.27,1.82,65535
308982,0x3aa1c,False,292,877797,885842,7,3,3,-0.16,1.82,65535
308982,0x3aa1c,False,292,877797,885842,7,3,4,-0.1,1.6,65535
308982,0x3aa1c,False,292,877797,885842,7,3,5,-0.14,1.62,65535
308982,0x3aa1c,False,292,877797,885842,7,3,6,-0.19,1.73,65535
308982,0x3aa1c,False,292,877797,885842,7,3,7,-0.2,1.77,65535
308982,0x3aa1c,False,292,877797,885842,7,3,8,-0.21,1.79,65535
308982,0x3aa1c,False,292,877797,885842,7,3,9,-0.21,1.74,65535
308982,0x3aa1c,False,292,877797,885842,7,3,10,-0.22,1.6,65535
308982,0x3aa1c,False,292,877797,885842,7,3,11,-0.25,1.45,65535
308982,0x3aa1c,False,292,877797,885842,7,3,12,-0.24,1.53,65535
308982,0x3aa1c,False,292,877797,885842,7,3,13,-0.24,1.77,65535
308982,0x3aa1c,False,292,877797,885842,7,3,14,-0.22,1.58,65535
308982,0x3aa1c,False,292,877797,885842,7,3,15,-0.27,1.42,65535
308982,0x3aa1c,False,292,877797,885842,7,3,16,-0.33,1.5,65535
308982,0x3aa1c,False,292,877797,885842,7,3,0,-0.37,2.56,65535
308982,0x3aa1c,False,292,877797,885842,7,3,1,-0.36,2.42,65535
308982,0x3aa1c,False,292,877797,885842,7,3,2,-0.3,2.46,65535
308982,0x3aa1c,False,292,877797,885842,7,3,3,-0.11,2.65,65535
308982,0x3aa1c,False,292,877797,885842,7,3,4,-0.05,2.68,65535
308982,0x3aa1c,False,292,877797,885842,7,3,5,-0.2,2.64,65535
308982,0x3aa1c,False,292,877797,885842,7,3,6,-0.45,2.57,65535
308982,0x3aa1c,False,292,877797,885842,7,3,7,-0.21,2.49,65535
308982,0x3aa1c,False,292,877797,885842,7,3,8,0.06,2.5100000000000002,65535
308982,0x3aa1c,False,292,877797,885842,7,3,9,-0.14,2.59,65535
308982,0x3aa1c,False,292,877797,885842,7,3,10,-0.23,2.57,65535
308982,0x3aa1c,False,292,877797,885842,7,3,11,-0.3,2.5100000000000002,65535
308982,0x3aa1c,False,292,877797,885842,7,3,12,-0.26,2.5300000000000002,65535
308982,0x3aa1c,False,292,877797,885842,7,3,13,-0.2,2.56,65535
308982,0x3aa1c,False,292,877797,885842,7,3,14,-0.28,2.47,65535
308982,0x3aa1c,False,292,877797,885842,7,3,15,-0.33,2.39,65535
308982,0x3aa1c,False,292,877797,885842,7,3,16,-0.32,2.4,65535
308982,0x3aa1c,False,292,877797,885842,7,3,0,-0.45,2.31,65535
308982,0x3aa1c,False,292,877797,885842,7,3,1,-0.35000000000000003,2.56,65535
308982,0x3aa1c,False,292,877797,885842,7,3,2,-0.26,2.61,65535
308982,0x3aa1c,False,292,877797,885842,7,3,3,-0.03,2.68,65535
308982,0x3aa1c,False,292,877797,885842,7,3,4,-0.03,2.66,65535
308982,0x3aa1c,False,292,877797,885842,7,3,5,-0.18,2.44,65535
308982,0x3aa1c,False,292,877797,885842,7,3,6,-0.14,2.64,65535
308982,0x3aa1c,False,292,877797,885842,7,3,7,-0.16,2.84,65535
308982,0x3aa1c,False,292,877797,885842,7,3,8,-0.21,2.83,65535
308982,0x3aa1c,False,292,877797,885842,7,3,9,-0.22,2.79,65535
308982,0x3aa1c,False,292,877797,885842,7,3,10,-0.26,2.68,65535
308982,0x3aa1c,False,292,877797,885842,7,3,11,-0.27,2.88,65535
308982,0x3aa1c,False,292,877797,885842,7,3,12,-0.25,2.87,65535
308982,0x3aa1c,False,292,877797,885842,7,3,13,-0.23,2.72,65535
308982,0x3aa1c,False,292,877797,885842,7,3,14,-0.3,2.84,65535
308982,0x3aa1c,False,292,877797,885842,7,3,15,-0.39,2.87,65535
308982,0x3aa1c,False,292,877797,885842,7,3,16,-0.42,2.5,65535
403725,0x3aa78,False,285,885842,893762,7,3,0,-0.33,1.5,65535
403725,0x3aa78,False,285,885842,893762,7,3,1,-0.31,1.51,65535
403725,0x3aa78,False,285,885842,893762,7,3,2,-0.22,1.44,65535
403725,0x3aa78,False,285,885842,893762,7,3,3,-0.16,1.34,65535
403725,0x3aa78,False,285,885842,893762,7,3,4,-0.15,1.37,65535
