logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,勾配情報のレーン数,形状インデックス,縦断勾配値[deg],横断勾配値[deg]
270353,0x18a75,False,389,19652,33250,1,1,39,0.33,-3.17
270353,0x18a75,False,389,19652,33250,1,1,40,0.32,-3.0500000000000003
270353,0x18a75,False,389,19652,33250,1,1,41,0.33,-2.92
270353,0x18a75,False,389,19652,33250,1,1,42,0.35000000000000003,-2.8000000000000003
270353,0x18a75,False,389,19652,33250,1,1,43,0.36,-2.7
270353,0x18a75,False,389,19652,33250,1,1,44,0.36,-2.62
270353,0x18a75,False,389,19652,33250,1,1,45,0.36,-2.54
270353,0x18a75,False,389,19652,33250,1,1,46,0.37,-2.47
270353,0x18a75,False,389,19652,33250,1,1,47,0.4,-2.4
270353,0x18a75,False,389,19652,33250,1,1,48,0.44,-2.34
270353,0x18a75,False,389,19652,33250,1,1,49,0.46,-2.29
270353,0x18a75,False,389,19652,33250,1,1,50,0.41000000000000003,-2.1
270353,0x18a75,False,389,19652,33250,1,1,51,0.34,-1.83
270353,0x18a75,False,389,19652,33250,1,1,52,0.32,-1.67
270353,0x18a75,False,389,19652,33250,1,1,53,0.3,-1.6
270353,0x18a75,False,389,19652,33250,1,1,54,0.3,-1.57
270353,0x18a75,False,389,19652,33250,1,1,55,0.3,-1.56
270353,0x18a75,False,389,19652,33250,1,1,56,0.28,-1.44
270353,0x18a75,False,389,19652,33250,1,1,57,0.15,-1.27
270353,0x18a75,False,389,19652,33250,1,1,58,0.18,-1.68
270353,0x18a75,False,389,19652,33250,1,1,59,0.13,-1.6300000000000001
270353,0x18a75,False,389,19652,33250,1,1,60,0.25,-1.78
270353,0x18a75,False,389,19652,33250,1,1,61,0.28,-1.62
270353,0x18a75,False,389,19652,33250,1,1,62,0.29,-1.6
270353,0x18a75,False,389,19652,33250,1,1,63,0.23,-1.6
270355,0x18a7f,False,389,33250,33548,1,1,0,1.61,-0.85
270355,0x18a7f,False,389,33250,33548,1,1,1,1.52,-0.88
270355,0x18a7f,False,389,33250,33548,1,1,2,1.41,-0.96
270355,0x18a7f,False,389,33250,33548,1,1,3,1.28,-1.06
270456,0x18a89,False,389,33548,33748,1,1,0,1.67,-0.87
270456,0x18a89,False,389,33548,33748,1,1,1,1.6600000000000001,-0.86
270456,0x18a89,False,389,33548,33748,1,1,2,1.61,-0.85
270463,0x18a93,False,389,33748,33948,1,1,0,1.6500000000000001,-0.8
270463,0x18a93,False,389,33748,33948,1,1,1,1.67,-0.86
270463,0x18a93,False,389,33748,33948,1,1,2,1.67,-0.87
270471,0x18a9d,False,389,33948,35346,1,1,0,1.86,-0.11
270471,0x18a9d,False,389,33948,35346,1,1,1,1.83,-0.08
270471,0x18a9d,False,389,33948,35346,1,1,2,1.81,-0.09
270471,0x18a9d,False,389,33948,35346,1,1,3,1.79,-0.13
270471,0x18a9d,False,389,33948,35346,1,1,4,1.79,-0.17
270471,0x18a9d,False,389,33948,35346,1,1,5,1.79,-0.21
270471,0x18a9d,False,389,33948,35346,1,1,6,1.8,-0.22
270471,0x18a9d,False,389,33948,35346,1,1,7,1.82,-0.19
270471,0x18a9d,False,389,33948,35346,1,1,8,1.83,-0.13
270471,0x18a9d,False,389,33948,35346,1,1,9,1.78,-0.11
270471,0x18a9d,False,389,33948,35346,1,1,10,1.68,-0.16
270471,0x18a9d,False,389,33948,35346,1,1,11,1.68,-0.29
270471,0x18a9d,False,389,33948,35346,1,1,12,1.6500000000000001,-0.46
270471,0x18a9d,False,389,33948,35346,1,1,13,1.6300000000000001,-0.65
270471,0x18a9d,False,389,33948,35346,1,1,14,1.6500000000000001,-0.8
339898,0x18b80,False,255,2510996,2541058,15,4,0,1.76,0.9
339898,0x18b80,False,255,2510996,2541058,15,4,1,1.6,0.91
339898,0x18b80,False,255,2510996,2541058,15,4,2,1.34,1.09
339898,0x18b80,False,255,2510996,2541058,15,4,3,1.2,1.23
339898,0x18b80,False,255,2510996,2541058,15,4,4,1.1400000000000001,1.6
339898,0x18b80,False,255,2510996,2541058,15,4,5,1.1300000000000001,1.62
339898,0x18b80,False,255,2510996,2541058,15,4,6,1.01,0.96
339898,0x18b80,False,255,2510996,2541058,15,4,7,0.99,1.32
339898,0x18b80,False,255,2510996,2541058,15,4,8,0.85,1.1
339898,0x18b80,False,255,2510996,2541058,15,4,9,0.86,1.59
339898,0x18b80,False,255,2510996,2541058,15,4,10,0.8200000000000001,1.41
339898,0x18b80,False,255,2510996,2541058,15,4,11,0.89,1.29
339898,0x18b80,False,255,2510996,2541058,15,4,12,0.8200000000000001,1.58
339898,0x18b80,False,255,2510996,2541058,15,4,13,0.89,1.61
339898,0x18b80,False,255,2510996,2541058,15,4,14,0.8,1.41
339898,0x18b80,False,255,2510996,2541058,15,4,15,0.88,1.09
339898,0x18b80,False,255,2510996,2541058,15,4,16,0.86,1.04
339898,0x18b80,False,255,2510996,2541058,15,4,17,0.84,1.1500000000000001
339898,0x18b80,False,255,2510996,2541058,15,4,18,0.78,0.99
339898,0x18b80,False,255,2510996,2541058,15,4,0,1.78,1.29
339898,0x18b80,False,255,2510996,2541058,15,4,1,1.58,1.31
339898,0x18b80,False,255,2510996,2541058,15,4,2,1.33,0.8300000000000001
339898,0x18b80,False,255,2510996,2541058,15,4,3,1.25,1.07
339898,0x18b80,False,255,2510996,2541058,15,4,4,1.1300000000000001,0.84
339898,0x18b80,False,255,2510996,2541058,15,4,5,1.12,0.8
339898,0x18b80,False,255,2510996,2541058,15,4,6,0.97,1.49
339898,0x18b80,False,255,2510996,2541058,15,4,7,0.99,0.77
339898,0x18b80,False,255,2510996,2541058,15,4,8,0.87,1.19
339898,0x18b80,False,255,2510996,2541058,15,4,9,0.87,0.67
339898,0x18b80,False,255,2510996,2541058,15,4,10,0.84,1.1
339898,0x18b80,False,255,2510996,2541058,15,4,11,0.87,1.27
339898,0x18b80,False,255,2510996,2541058,15,4,12,0.8200000000000001,0.85
339898,0x18b80,False,255,2510996,2541058,15,4,13,0.89,0.8200000000000001
339898,0x18b80,False,255,2510996,2541058,15,4,14,0.8,1.08
339898,0x18b80,False,255,2510996,2541058,15,4,15,0.86,1.22
339898,0x18b80,False,255,2510996,2541058,15,4,16,0.85,1.59
339898,0x18b80,False,255,2510996,2541058,15,4,17,0.8300000000000001,0.8
339898,0x18b80,False,255,2510996,2541058,15,4,18,0.8200000000000001,1.03
339898,0x18b80,False,255,2510996,2541058,15,4,0,1.75,1.06
339898,0x18b80,False,255,2510996,2541058,15,4,1,1.55,0.88
339898,0x18b80,False,255,2510996,2541058,15,4,2,1.32,1.1500000000000001
339898,0x18b80,False,255,2510996,2541058,15,4,3,1.27,1.1300000000000001
339898,0x18b80,False,255,2510996,2541058,15,4,4,1.11,1.21
339898,0x18b80,False,255,2510996,2541058,15,4,5,1.1300000000000001,1.24
339898,0x18b80,False,255,2510996,2541058,15,4,6,0.99,1.11
339898,0x18b80,False,255,2510996,2541058,15,4,7,0.88,1.18
339898,0x18b80,False,255,2510996,2541058,15,4,8,0.9400000000000001,0.8
339898,0x18b80,False,255,2510996,2541058,15,4,9,0.86,1.26
339898,0x18b80,False,255,2510996,2541058,15,4,10,0.84,1.03
339898,0x18b80,False,255,2510996,2541058,15,4,11,0.87,0.91
339898,0x18b80,False,255,2510996,2541058,15,4,12,0.81,1.12
339898,0x18b80,False,255,2510996,2541058,15,4,13,0.87,1.29
339898,0x18b80,False,255,2510996,2541058,15,4,14,0.84,0.97
339898,0x18b80,False,255,2510996,2541058,15,4,15,0.87,1.2
339898,0x18b80,False,255,2510996,2541058,15,4,16,0.8,0.9400000000000001
339898,0x18b80,False,255,2510996,2541058,15,4,17,0.91,1.16
339898,0x18b80,False,255,2510996,2541058,15,4,18,0.92,1.28
339898,0x18b80,False,255,2510996,2541058,15,4,0,1.7,0.6
339898,0x18b80,False,255,2510996,2541058,15,4,1,1.59,0.74
339898,0x18b80,False,255,2510996,2541058,15,4,2,1.3900000000000001,1.24
339898,0x18b80,False,255,2510996,2541058,15,4,3,1.22,1.33
339898,0x18b80,False,255,2510996,2541058,15,4,4,1.07,0.92
339898,0x18b80,False,255,2510996,2541058,15,4,5,1.08,0.8300000000000001
339898,0x18b80,False,255,2510996,2541058,15,4,6,1.08,0.76
339898,0x18b80,False,255,2510996,2541058,15,4,7,0.85,1.41
339898,0x18b80,False,255,2510996,2541058,15,4,8,0.91,1.4000000000000001
339898,0x18b80,False,255,2510996,2541058,15,4,9,0.88,0.86
339898,0x18b80,False,255,2510996,2541058,15,4,10,0.8300000000000001,1.3
339898,0x18b80,False,255,2510996,2541058,15,4,11,0.8300000000000001,1.09
339898,0x18b80,False,255,2510996,2541058,15,4,12,0.86,0.85
339898,0x18b80,False,255,2510996,2541058,15,4,13,0.86,1.23
339898,0x18b80,False,255,2510996,2541058,15,4,14,0.8200000000000001,1.16
339898,0x18b80,False,255,2510996,2541058,15,4,15,0.89,1.05
339898,0x18b80,False,255,2510996,2541058,15,4,16,0.78,1.19
339898,0x18b80,False,255,2510996,2541058,15,4,17,0.9500000000000001,1.24
339898,0x18b80,False,255,2510996,2541058,15,4,18,0.93,1.23
341939,0x18b9b,False,362,1206731,1236793,15,4,0,1.76,0.9
341939,0x18b9b,False,362,1206731,1236793,15,4,1,1.6,0.91
341939,0x18b9b,False,362,1206731,1236793,15,4,2,1.34,1.09
341939,0x18b9b,False,362,1206731,1236793,15,4,3,1.2,1.23
341939,0x18b9b,False,362,1206731,1236793,15,4,4,1.1400000000000001,1.6
341939,0x18b9b,False,362,1206731,1236793,15,4,5,1.1300000000000001,1.62
341939,0x18b9b,False,362,1206731,1236793,15,4,6,1.01,0.96
341939,0x18b9b,False,362,1206731,1236793,15,4,7,0.99,1.32
341939,0x18b9b,False,362,1206731,1236793,15,4,8,0.85,1.1
341939,0x18b9b,False,362,1206731,1236793,15,4,9,0.86,1.59
341939,0x18b9b,False,362,1206731,1236793,15,4,10,0.8200000000000001,1.41
341939,0x18b9b,False,362,1206731,1236793,15,4,11,0.89,1.29
341939,0x18b9b,False,362,1206731,1236793,15,4,12,0.8200000000000001,1.58
341939,0x18b9b,False,362,1206731,1236793,15,4,13,0.89,1.61
341939,0x18b9b,False,362,1206731,1236793,15,4,14,0.8,1.41
341939,0x18b9b,False,362,1206731,1236793,15,4,15,0.88,1.09
341939,0x18b9b,False,362,1206731,1236793,15,4,16,0.86,1.04
341939,0x18b9b,False,362,1206731,1236793,15,4,17,0.84,1.1500000000000001
341939,0x18b9b,False,362,1206731,1236793,15,4,18,0.78,0.99
341939,0x18b9b,False,362,1206731,1236793,15,4,0,1.78,1.29
341939,0x18b9b,False,362,1206731,1236793,15,4,1,1.58,1.31
341939,0x18b9b,False,362,1206731,1236793,15,4,2,1.33,0.8300000000000001
341939,0x18b9b,False,362,1206731,1236793,15,4,3,1.25,1.07
341939,0x18b9b,False,362,1206731,1236793,15,4,4,1.1300000000000001,0.84
341939,0x18b9b,False,362,1206731,1236793,15,4,5,1.12,0.8
341939,0x18b9b,False,362,1206731,1236793,15,4,6,0.97,1.49
341939,0x18b9b,False,362,1206731,1236793,15,4,7,0.99,0.77
341939,0x18b9b,False,362,1206731,1236793,15,4,8,0.87,1.19
341939,0x18b9b,False,362,1206731,1236793,15,4,9,0.87,0.67
341939,0x18b9b,False,362,1206731,1236793,15,4,10,0.84,1.1
341939,0x18b9b,False,362,1206731,1236793,15,4,11,0.87,1.27
341939,0x18b9b,False,362,1206731,1236793,15,4,12,0.8200000000000001,0.85
341939,0x18b9b,False,362,1206731,1236793,15,4,13,0.89,0.8200000000000001
341939,0x18b9b,False,362,1206731,1236793,15,4,14,0.8,1.08
341939,0x18b9b,False,362,1206731,1236793,15,4,15,0.86,1.22
341939,0x18b9b,False,362,1206731,1236793,15,4,16,0.85,1.59
341939,0x18b9b,False,362,1206731,1236793,15,4,17,0.8300000000000001,0.8
341939,0x18b9b,False,362,1206731,1236793,15,4,18,0.8200000000000001,1.03
341939,0x18b9b,False,362,1206731,1236793,15,4,0,1.75,1.06
341939,0x18b9b,False,362,1206731,1236793,15,4,1,1.55,0.88
341939,0x18b9b,False,362,1206731,1236793,15,4,2,1.32,1.1500000000000001
341939,0x18b9b,False,362,1206731,1236793,15,4,3,1.27,1.1300000000000001
341939,0x18b9b,False,362,1206731,1236793,15,4,4,1.11,1.21
341939,0x18b9b,False,362,1206731,1236793,15,4,5,1.1300000000000001,1.24
341939,0x18b9b,False,362,1206731,1236793,15,4,6,0.99,1.11
341939,0x18b9b,False,362,1206731,1236793,15,4,7,0.88,1.18
341939,0x18b9b,False,362,1206731,1236793,15,4,8,0.9400000000000001,0.8
341939,0x18b9b,False,362,1206731,1236793,15,4,9,0.86,1.26
341939,0x18b9b,False,362,1206731,1236793,15,4,10,0.84,1.03
341939,0x18b9b,False,362,1206731,1236793,15,4,11,0.87,0.91
341939,0x18b9b,False,362,1206731,1236793,15,4,12,0.81,1.12
341939,0x18b9b,False,362,1206731,1236793,15,4,13,0.87,1.29
341939,0x18b9b,False,362,1206731,1236793,15,4,14,0.84,0.97
341939,0x18b9b,False,362,1206731,1236793,15,4,15,0.87,1.2
341939,0x18b9b,False,362,1206731,1236793,15,4,16,0.8,0.9400000000000001
341939,0x18b9b,False,362,1206731,1236793,15,4,17,0.91,1.16
341939,0x18b9b,False,362,1206731,1236793,15,4,18,0.92,1.28
341939,0x18b9b,False,362,1206731,1236793,15,4,0,1.7,0.6
341939,0x18b9b,False,362,1206731,1236793,15,4,1,1.59,0.74
341939,0x18b9b,False,362,1206731,1236793,15,4,2,1.3900000000000001,1.24
341939,0x18b9b,False,362,1206731,1236793,15,4,3,1.22,1.33
341939,0x18b9b,False,362,1206731,1236793,15,4,4,1.07,0.92
341939,0x18b9b,False,362,1206731,1236793,15,4,5,1.08,0.8300000000000001
341939,0x18b9b,False,362,1206731,1236793,15,4,6,1.08,0.76
341939,0x18b9b,False,362,1206731,1236793,15,4,7,0.85,1.41
341939,0x18b9b,False,362,1206731,1236793,15,4,8,0.91,1.4000000000000001
341939,0x18b9b,False,362,1206731,1236793,15,4,9,0.88,0.86
341939,0x18b9b,False,362,1206731,1236793,15,4,10,0.8300000000000001,1.3
341939,0x18b9b,False,362,1206731,1236793,15,4,11,0.8300000000000001,1.09
341939,0x18b9b,False,362,1206731,1236793,15,4,12,0.86,0.85
341939,0x18b9b,False,362,1206731,1236793,15,4,13,0.86,1.23
341939,0x18b9b,False,362,1206731,1236793,15,4,14,0.8200000000000001,1.16
341939,0x18b9b,False,362,1206731,1236793,15,4,15,0.89,1.05
341939,0x18b9b,False,362,1206731,1236793,15,4,16,0.78,1.19
341939,0x18b9b,False,362,1206731,1236793,15,4,17,0.9500000000000001,1.24
341939,0x18b9b,False,362,1206731,1236793,15,4,18,0.93,1.23
483475,0x18d79,False,255,2541058,2571060,15,4,0,0.78,0.99
483475,0x18d79,False,255,2541058,2571060,15,4,1,0.8300000000000001,1.16
483475,0x18d79,False,255,2541058,2571060,15,4,2,0.75,0.7000000000000001
483475,0x18d79,False,255,2541058,2571060,15,4,3,0.66,0.47000000000000003
483475,0x18d79,False,255,2541058,2571060,15,4,4,0.72,-0.15
483475,0x18d79,False,255,2541058,2571060,15,4,5,0.74,-0.5700000000000001
483475,0x18d79,False,255,2541058,2571060,15,4,6,0.84,-0.76
483475,0x18d79,False,255,2541058,2571060,15,4,7,0.81,-0.68
483475,0x18d79,False,255,2541058,2571060,15,4,8,0.89,-0.63
483475,0x18d79,False,255,2541058,2571060,15,4,9,0.8300000000000001,-0.31
483475,0x18d79,False,255,2541058,2571060,15,4,10,0.86,-0.74
483475,0x18d79,False,255,2541058,2571060,15,4,11,0.84,-0.92
483475,0x18d79,False,255,2541058,2571060,15,4,12,0.87,-0.87
483475,0x18d79,False,255,2541058,2571060,15,4,13,0.8300000000000001,-0.59
483475,0x18d79,False,255,2541058,2571060,15,4,14,0.99,-0.31
483475,0x18d79,False,255,2541058,2571060,15,4,15,0.86,-0.49
483475,0x18d79,False,255,2541058,2571060,15,4,16,1.03,-0.34
483475,0x18d79,False,255,2541058,2571060,15,4,0,0.8200000000000001,1.03
483475,0x18d79,False,255,2541058,2571060,15,4,1,0.79,0.88
483475,0x18d79,False,255,2541058,2571060,15,4,2,0.66,0.76
483475,0x18d79,False,255,2541058,2571060,15,4,3,0.62,0.12
483475,0x18d79,False,255,2541058,2571060,15,4,4,0.5700000000000001,-0.2
483475,0x18d79,False,255,2541058,2571060,15,4,5,0.7000000000000001,-0.78
483475,0x18d79,False,255,2541058,2571060,15,4,6,0.76,-1.03
483475,0x18d79,False,255,2541058,2571060,15,4,7,0.91,-1.23
483475,0x18d79,False,255,2541058,2571060,15,4,8,0.8300000000000001,-1.11
483475,0x18d79,False,255,2541058,2571060,15,4,9,0.86,-1.25
483475,0x18d79,False,255,2541058,2571060,15,4,10,0.8300000000000001,-1.02
483475,0x18d79,False,255,2541058,2571060,15,4,11,0.87,-0.8200000000000001
483475,0x18d79,False,255,2541058,2571060,15,4,12,0.8300000000000001,-1.04
483475,0x18d79,False,255,2541058,2571060,15,4,13,0.91,-1.26
483475,0x18d79,False,255,2541058,2571060,15,4,14,0.9500000000000001,-0.9500000000000001
483475,0x18d79,False,255,2541058,2571060,15,4,15,0.89,-1.04
483475,0x18d79,False,255,2541058,2571060,15,4,16,1.05,-0.9
483475,0x18d79,False,255,2541058,2571060,15,4,0,0.92,1.28
483475,0x18d79,False,255,2541058,2571060,15,4,1,0.68,0.81
483475,0x18d79,False,255,2541058,2571060,15,4,2,0.56,0.72
483475,0x18d79,False,255,2541058,2571060,15,4,3,0.54,-0.02
483475,0x18d79,False,255,2541058,2571060,15,4,4,0.51,-0.24
483475,0x18d79,False,255,2541058,2571060,15,4,5,0.6,-0.56
483475,0x18d79,False,255,2541058,2571060,15,4,6,0.75,-0.98
483475,0x18d79,False,255,2541058,2571060,15,4,7,0.91,-0.73
483475,0x18d79,False,255,2541058,2571060,15,4,8,0.85,-0.71
483475,0x18d79,False,255,2541058,2571060,15,4,9,0.86,-0.73
483475,0x18d79,False,255,2541058,2571060,15,4,10,0.88,-0.64
483475,0x18d79,False,255,2541058,2571060,15,4,11,0.8300000000000001,-0.7000000000000001
483475,0x18d79,False,255,2541058,2571060,15,4,12,0.8200000000000001,-0.72
483475,0x18d79,False,255,2541058,2571060,15,4,13,0.91,-0.8
483475,0x18d79,False,255,2541058,2571060,15,4,14,0.92,-1.04
483475,0x18d79,False,255,2541058,2571060,15,4,15,0.93,-1.01
483475,0x18d79,False,255,2541058,2571060,15,4,16,1.06,-0.88
483475,0x18d79,False,255,2541058,2571060,15,4,0,0.93,1.23
483475,0x18d79,False,255,2541058,2571060,15,4,1,0.64,1.3800000000000001
483475,0x18d79,False,255,2541058,2571060,15,4,2,0.5,1.01
483475,0x18d79,False,255,2541058,2571060,15,4,3,0.4,0.72
483475,0x18d79,False,255,2541058,2571060,15,4,4,0.45,-0.14
483475,0x18d79,False,255,2541058,2571060,15,4,5,0.5,-0.8200000000000001
483475,0x18d79,False,255,2541058,2571060,15,4,6,0.8300000000000001,-0.73
483475,0x18d79,False,255,2541058,2571060,15,4,7,0.79,-0.87
483475,0x18d79,False,255,2541058,2571060,15,4,8,0.92,-1.3800000000000001
483475,0x18d79,False,255,2541058,2571060,15,4,9,0.84,-0.5700000000000001
483475,0x18d79,False,255,2541058,2571060,15,4,10,0.89,-0.99
483475,0x18d79,False,255,2541058,2571060,15,4,11,0.79,-1.16
483475,0x18d79,False,255,2541058,2571060,15,4,12,0.88,-0.84
483475,0x18d79,False,255,2541058,2571060,15,4,13,0.89,-0.66
483475,0x18d79,False,255,2541058,2571060,15,4,14,0.92,-0.56
483475,0x18d79,False,255,2541058,2571060,15,4,15,0.9400000000000001,-0.54
483475,0x18d79,False,255,2541058,2571060,15,4,16,1.02,-0.9
485510,0x18d93,False,362,1236793,1266795,15,4,0,0.78,0.99
485510,0x18d93,False,362,1236793,1266795,15,4,1,0.8300000000000001,1.16
485510,0x18d93,False,362,1236793,1266795,15,4,2,0.75,0.7000000000000001
485510,0x18d93,False,362,1236793,1266795,15,4,3,0.66,0.47000000000000003
485510,0x18d93,False,362,1236793,1266795,15,4,4,0.72,-0.15
485510,0x18d93,False,362,1236793,1266795,15,4,5,0.74,-0.5700000000000001
485510,0x18d93,False,362,1236793,1266795,15,4,6,0.84,-0.76
485510,0x18d93,False,362,1236793,1266795,15,4,7,0.81,-0.68
485510,0x18d93,False,362,1236793,1266795,15,4,8,0.89,-0.63
485510,0x18d93,False,362,1236793,1266795,15,4,9,0.8300000000000001,-0.31
485510,0x18d93,False,362,1236793,1266795,15,4,10,0.86,-0.74
485510,0x18d93,False,362,1236793,1266795,15,4,11,0.84,-0.92
485510,0x18d93,False,362,1236793,1266795,15,4,12,0.87,-0.87
485510,0x18d93,False,362,1236793,1266795,15,4,13,0.8300000000000001,-0.59
485510,0x18d93,False,362,1236793,1266795,15,4,14,0.99,-0.31
485510,0x18d93,False,362,1236793,1266795,15,4,15,0.86,-0.49
485510,0x18d93,False,362,1236793,1266795,15,4,16,1.03,-0.34
485510,0x18d93,False,362,1236793,1266795,15,4,0,0.8200000000000001,1.03
485510,0x18d93,False,362,1236793,1266795,15,4,1,0.79,0.88
485510,0x18d93,False,362,1236793,1266795,15,4,2,0.66,0.76
485510,0x18d93,False,362,1236793,1266795,15,4,3,0.62,0.12
485510,0x18d93,False,362,1236793,1266795,15,4,4,0.5700000000000001,-0.2
485510,0x18d93,False,362,1236793,1266795,15,4,5,0.7000000000000001,-0.78
485510,0x18d93,False,362,1236793,1266795,15,4,6,0.76,-1.03
485510,0x18d93,False,362,1236793,1266795,15,4,7,0.91,-1.23
485510,0x18d93,False,362,1236793,1266795,15,4,8,0.8300000000000001,-1.11
485510,0x18d93,False,362,1236793,1266795,15,4,9,0.86,-1.25
485510,0x18d93,False,362,1236793,1266795,15,4,10,0.8300000000000001,-1.02
485510,0x18d93,False,362,1236793,1266795,15,4,11,0.87,-0.8200000000000001
485510,0x18d93,False,362,1236793,1266795,15,4,12,0.8300000000000001,-1.04
485510,0x18d93,False,362,1236793,1266795,15,4,13,0.91,-1.26
485510,0x18d93,False,362,1236793,1266795,15,4,14,0.9500000000000001,-0.9500000000000001
485510,0x18d93,False,362,1236793,1266795,15,4,15,0.89,-1.04
485510,0x18d93,False,362,1236793,1266795,15,4,16,1.05,-0.9
485510,0x18d93,False,362,1236793,1266795,15,4,0,0.92,1.28
485510,0x18d93,False,362,1236793,1266795,15,4,1,0.68,0.81
485510,0x18d93,False,362,1236793,1266795,15,4,2,0.56,0.72
485510,0x18d93,False,362,1236793,1266795,15,4,3,0.54,-0.02
485510,0x18d93,False,362,1236793,1266795,15,4,4,0.51,-0.24
485510,0x18d93,False,362,1236793,1266795,15,4,5,0.6,-0.56
485510,0x18d93,False,362,1236793,1266795,15,4,6,0.75,-0.98
485510,0x18d93,False,362,1236793,1266795,15,4,7,0.91,-0.73
485510,0x18d93,False,362,1236793,1266795,15,4,8,0.85,-0.71
485510,0x18d93,False,362,1236793,1266795,15,4,9,0.86,-0.73
485510,0x18d93,False,362,1236793,1266795,15,4,10,0.88,-0.64
485510,0x18d93,False,362,1236793,1266795,15,4,11,0.8300000000000001,-0.7000000000000001
485510,0x18d93,False,362,1236793,1266795,15,4,12,0.8200000000000001,-0.72
485510,0x18d93,False,362,1236793,1266795,15,4,13,0.91,-0.8
485510,0x18d93,False,362,1236793,1266795,15,4,14,0.92,-1.04
485510,0x18d93,False,362,1236793,1266795,15,4,15,0.93,-1.01
485510,0x18d93,False,362,1236793,1266795,15,4,16,1.06,-0.88
485510,0x18d93,False,362,1236793,1266795,15,4,0,0.93,1.23
485510,0x18d93,False,362,1236793,1266795,15,4,1,0.64,1.3800000000000001
485510,0x18d93,False,362,1236793,1266795,15,4,2,0.5,1.01
485510,0x18d93,False,362,1236793,1266795,15,4,3,0.4,0.72
485510,0x18d93,False,362,1236793,1266795,15,4,4,0.45,-0.14
485510,0x18d93,False,362,1236793,1266795,15,4,5,0.5,-0.8200000000000001
485510,0x18d93,False,362,1236793,1266795,15,4,6,0.8300000000000001,-0.73
485510,0x18d93,False,362,1236793,1266795,15,4,7,0.79,-0.87
485510,0x18d93,False,362,1236793,1266795,15,4,8,0.92,-1.3800000000000001
485510,0x18d93,False,362,1236793,1266795,15,4,9,0.84,-0.5700000000000001
485510,0x18d93,False,362,1236793,1266795,15,4,10,0.89,-0.99
485510,0x18d93,False,362,1236793,1266795,15,4,11,0.79,-1.16
485510,0x18d93,False,362,1236793,1266795,15,4,12,0.88,-0.84
485510,0x18d93,False,362,1236793,1266795,15,4,13,0.89,-0.66
485510,0x18d93,False,362,1236793,1266795,15,4,14,0.92,-0.56
485510,0x18d93,False,362,1236793,1266795,15,4,15,0.9400000000000001,-0.54
485510,0x18d93,False,362,1236793,1266795,15,4,16,1.02,-0.9
596156,0x18fed,False,255,2571060,2601044,15,4,0,1.03,-0.34
596156,0x18fed,False,255,2571060,2601044,15,4,1,1.06,-0.53
596156,0x18fed,False,255,2571060,2601044,15,4,2,1.1,-0.6900000000000001
596156,0x18fed,False,255,2571060,2601044,15,4,3,1.17,-0.34
596156,0x18fed,False,255,2571060,2601044,15,4,4,1.17,-0.29
596156,0x18fed,False,255,2571060,2601044,15,4,5,1.21,-0.29
596156,0x18fed,False,255,2571060,2601044,15,4,6,1.23,-0.75
596156,0x18fed,False,255,2571060,2601044,15,4,7,1.21,-0.6900000000000001
596156,0x18fed,False,255,2571060,2601044,15,4,8,1.18,-0.45
596156,0x18fed,False,255,2571060,2601044,15,4,9,1.17,-0.21
596156,0x18fed,False,255,2571060,2601044,15,4,10,1.25,-0.74
596156,0x18fed,False,255,2571060,2601044,15,4,11,1.2,-0.72
596156,0x18fed,False,255,2571060,2601044,15,4,12,1.12,-0.6
596156,0x18fed,False,255,2571060,2601044,15,4,13,1.25,-0.65
596156,0x18fed,False,255,2571060,2601044,15,4,14,1.1500000000000001,-0.74
596156,0x18fed,False,255,2571060,2601044,15,4,15,1.23,-0.31
596156,0x18fed,False,255,2571060,2601044,15,4,16,1.2,-0.61
596156,0x18fed,False,255,2571060,2601044,15,4,17,1.17,-0.4
596156,0x18fed,False,255,2571060,2601044,15,4,18,1.22,-0.66
596156,0x18fed,False,255,2571060,2601044,15,4,19,1.18,-0.8
596156,0x18fed,False,255,2571060,2601044,15,4,0,1.05,-0.9
596156,0x18fed,False,255,2571060,2601044,15,4,1,1.01,-1.1
596156,0x18fed,False,255,2571060,2601044,15,4,2,1.1300000000000001,-0.97
596156,0x18fed,False,255,2571060,2601044,15,4,3,1.1400000000000001,-1.31
596156,0x18fed,False,255,2571060,2601044,15,4,4,1.22,-1.21
596156,0x18fed,False,255,2571060,2601044,15,4,5,1.22,-1.1400000000000001
596156,0x18fed,False,255,2571060,2601044,15,4,6,1.22,-0.79
596156,0x18fed,False,255,2571060,2601044,15,4,7,1.22,-0.85
596156,0x18fed,False,255,2571060,2601044,15,4,8,1.21,-1.06
596156,0x18fed,False,255,2571060,2601044,15,4,9,1.16,-1.22
596156,0x18fed,False,255,2571060,2601044,15,4,10,1.21,-0.96
596156,0x18fed,False,255,2571060,2601044,15,4,11,1.19,-1.3
596156,0x18fed,False,255,2571060,2601044,15,4,12,1.18,-1.09
596156,0x18fed,False,255,2571060,2601044,15,4,13,1.21,-0.79
596156,0x18fed,False,255,2571060,2601044,15,4,14,1.1500000000000001,-1.06
596156,0x18fed,False,255,2571060,2601044,15,4,15,1.25,-1.1400000000000001
596156,0x18fed,False,255,2571060,2601044,15,4,16,1.18,-0.97
596156,0x18fed,False,255,2571060,2601044,15,4,17,1.21,-1.07
