logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,曲率情報のレーン数,形状インデックス,方位角[deg],曲率値[1/m]
83089,0x18712,False,255,2443545,2458538,15,4,0,28.75,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,1,29.330000000000002,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,2,29.900000000000002,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,3,30.48,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,4,31.060000000000002,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,5,31.62,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,6,32.19,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,7,32.76,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,8,33.35,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,9,33.62,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,10,33.89,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,11,33.95,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,12,34.09,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,13,34.35,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,14,34.550000000000004,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,15,34.61,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,16,35.1,-0.001
83089,0x18712,False,255,2443545,2458538,15,4,17,36.17,-0.0009
83089,0x18712,False,255,2443545,2458538,15,4,18,36.44,-0.001
83089,0x18712,False,255,2443545,2458538,15,4,19,36.67,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,20,36.800000000000004,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,21,36.93,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,22,37.19,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,23,37.39,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,24,38.0,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,25,38.2,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,0,28.82,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,1,29.39,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,2,29.94,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,3,30.5,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,4,31.060000000000002,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,5,31.62,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,6,32.18,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,7,32.730000000000004,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,8,33.3,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,9,33.56,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,10,33.82,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,11,33.89,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,12,34.02,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,13,34.28,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,14,34.480000000000004,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,15,34.54,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,16,35.050000000000004,-0.001
83089,0x18712,False,255,2443545,2458538,15,4,17,36.24,-0.001
83089,0x18712,False,255,2443545,2458538,15,4,18,36.54,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,19,36.78,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,20,36.9,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,21,37.03,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,22,37.27,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,23,37.46,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,24,38.02,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,25,38.21,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,0,28.78,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,1,29.310000000000002,-0.001
83089,0x18712,False,255,2443545,2458538,15,4,2,29.82,-0.001
83089,0x18712,False,255,2443545,2458538,15,4,3,30.34,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,4,30.93,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,5,31.580000000000002,-0.0013
83089,0x18712,False,255,2443545,2458538,15,4,6,32.22,-0.0013
83089,0x18712,False,255,2443545,2458538,15,4,7,32.82,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,8,33.38,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,9,33.63,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,10,33.87,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,11,33.93,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,12,34.06,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,13,34.300000000000004,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,14,34.49,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,15,34.550000000000004,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,16,35.04,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,17,36.25,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,18,36.56,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,19,36.800000000000004,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,20,36.93,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,21,37.050000000000004,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,22,37.300000000000004,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,23,37.49,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,24,38.050000000000004,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,25,38.24,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,0,28.66,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,1,29.22,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,2,29.79,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,3,30.37,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,4,30.98,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,5,31.59,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,6,32.2,-0.0012
83089,0x18712,False,255,2443545,2458538,15,4,7,32.79,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,8,33.36,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,9,33.61,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,10,33.86,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,11,33.92,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,12,34.04,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,13,34.29,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,14,34.480000000000004,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,15,34.54,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,16,35.04,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,17,36.29,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,18,36.6,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,19,36.85,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,20,36.97,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,21,37.1,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,22,37.35,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,23,37.53,-0.0011
83089,0x18712,False,255,2443545,2458538,15,4,24,38.08,-0.001
83089,0x18712,False,255,2443545,2458538,15,4,25,38.230000000000004,-0.0008
85101,0x1872c,False,362,1139280,1154273,15,4,0,28.75,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,1,29.330000000000002,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,2,29.900000000000002,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,3,30.48,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,4,31.060000000000002,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,5,31.62,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,6,32.19,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,7,32.76,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,8,33.35,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,9,33.62,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,10,33.89,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,11,33.95,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,12,34.09,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,13,34.35,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,14,34.550000000000004,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,15,34.61,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,16,35.1,-0.001
85101,0x1872c,False,362,1139280,1154273,15,4,17,36.17,-0.0009
85101,0x1872c,False,362,1139280,1154273,15,4,18,36.44,-0.001
85101,0x1872c,False,362,1139280,1154273,15,4,19,36.67,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,20,36.800000000000004,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,21,36.93,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,22,37.19,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,23,37.39,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,24,38.0,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,25,38.2,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,0,28.82,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,1,29.39,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,2,29.94,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,3,30.5,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,4,31.060000000000002,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,5,31.62,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,6,32.18,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,7,32.730000000000004,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,8,33.3,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,9,33.56,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,10,33.82,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,11,33.89,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,12,34.02,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,13,34.28,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,14,34.480000000000004,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,15,34.54,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,16,35.050000000000004,-0.001
85101,0x1872c,False,362,1139280,1154273,15,4,17,36.24,-0.001
85101,0x1872c,False,362,1139280,1154273,15,4,18,36.54,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,19,36.78,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,20,36.9,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,21,37.03,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,22,37.27,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,23,37.46,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,24,38.02,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,25,38.21,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,0,28.78,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,1,29.310000000000002,-0.001
85101,0x1872c,False,362,1139280,1154273,15,4,2,29.82,-0.001
85101,0x1872c,False,362,1139280,1154273,15,4,3,30.34,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,4,30.93,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,5,31.580000000000002,-0.0013
85101,0x1872c,False,362,1139280,1154273,15,4,6,32.22,-0.0013
85101,0x1872c,False,362,1139280,1154273,15,4,7,32.82,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,8,33.38,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,9,33.63,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,10,33.87,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,11,33.93,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,12,34.06,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,13,34.300000000000004,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,14,34.49,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,15,34.550000000000004,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,16,35.04,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,17,36.25,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,18,36.56,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,19,36.800000000000004,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,20,36.93,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,21,37.050000000000004,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,22,37.300000000000004,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,23,37.49,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,24,38.050000000000004,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,25,38.24,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,0,28.66,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,1,29.22,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,2,29.79,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,3,30.37,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,4,30.98,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,5,31.59,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,6,32.2,-0.0012
85101,0x1872c,False,362,1139280,1154273,15,4,7,32.79,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,8,33.36,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,9,33.61,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,10,33.86,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,11,33.92,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,12,34.04,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,13,34.29,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,14,34.480000000000004,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,15,34.54,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,16,35.04,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,17,36.29,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,18,36.6,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,19,36.85,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,20,36.97,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,21,37.1,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,22,37.35,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,23,37.53,-0.0011
85101,0x1872c,False,362,1139280,1154273,15,4,24,38.08,-0.001
85101,0x1872c,False,362,1139280,1154273,15,4,25,38.230000000000004,-0.0008
134259,0x187a4,False,255,2458538,2463216,15,4,0,38.2,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,1,38.800000000000004,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,2,39.4,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,3,39.74,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,4,40.14,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,5,40.54,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,6,40.94,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,7,41.35,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,0,38.21,-0.0011
134259,0x187a4,False,255,2458538,2463216,15,4,1,38.78,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,2,39.38,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,3,39.72,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,4,40.12,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,5,40.53,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,6,40.93,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,7,41.410000000000004,-0.001
134259,0x187a4,False,255,2458538,2463216,15,4,0,38.24,-0.0011
134259,0x187a4,False,255,2458538,2463216,15,4,1,38.81,-0.0011
134259,0x187a4,False,255,2458538,2463216,15,4,2,39.38,-0.0011
134259,0x187a4,False,255,2458538,2463216,15,4,3,39.71,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,4,40.1,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,5,40.5,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,6,40.9,-0.0012
134259,0x187a4,False,255,2458538,2463216,15,4,7,41.45,-0.0009
134259,0x187a4,False,255,2458538,2463216,15,4,0,38.230000000000004,-0.0008
134259,0x187a4,False,255,2458538,2463216,15,4,1,38.61,-0.0007
134259,0x187a4,False,255,2458538,2463216,15,4,2,38.99,-0.0009
134259,0x187a4,False,255,2458538,2463216,15,4,3,39.4,-0.0019
134259,0x187a4,False,255,2458538,2463216,15,4,4,40.2,-0.0026
134259,0x187a4,False,255,2458538,2463216,15,4,5,41.12,-0.0028
134259,0x187a4,False,255,2458538,2463216,15,4,6,42.08,-0.0028
134259,0x187a4,False,255,2458538,2463216,15,4,7,42.74,-0.0005
136294,0x187c2,False,362,1154273,1158951,15,4,0,38.2,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,1,38.800000000000004,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,2,39.4,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,3,39.74,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,4,40.14,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,5,40.54,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,6,40.94,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,7,41.35,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,0,38.21,-0.0011
136294,0x187c2,False,362,1154273,1158951,15,4,1,38.78,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,2,39.38,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,3,39.72,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,4,40.12,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,5,40.53,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,6,40.93,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,7,41.410000000000004,-0.001
136294,0x187c2,False,362,1154273,1158951,15,4,0,38.24,-0.0011
136294,0x187c2,False,362,1154273,1158951,15,4,1,38.81,-0.0011
136294,0x187c2,False,362,1154273,1158951,15,4,2,39.38,-0.0011
136294,0x187c2,False,362,1154273,1158951,15,4,3,39.71,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,4,40.1,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,5,40.5,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,6,40.9,-0.0012
136294,0x187c2,False,362,1154273,1158951,15,4,7,41.45,-0.0009
136294,0x187c2,False,362,1154273,1158951,15,4,0,38.230000000000004,-0.0008
136294,0x187c2,False,362,1154273,1158951,15,4,1,38.61,-0.0007
136294,0x187c2,False,362,1154273,1158951,15,4,2,38.99,-0.0009
136294,0x187c2,False,362,1154273,1158951,15,4,3,39.4,-0.0019
136294,0x187c2,False,362,1154273,1158951,15,4,4,40.2,-0.0026
136294,0x187c2,False,362,1154273,1158951,15,4,5,41.12,-0.0028
136294,0x187c2,False,362,1154273,1158951,15,4,6,42.08,-0.0028
136294,0x187c2,False,362,1154273,1158951,15,4,7,42.74,-0.0005
155453,0x187e1,False,255,2463216,2474835,31,5,0,41.35,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,1,41.78,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,2,42.18,-0.0011
155453,0x187e1,False,255,2463216,2474835,31,5,3,42.45,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,4,42.59,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,5,42.87,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,6,43.15,-0.0009
155453,0x187e1,False,255,2463216,2474835,31,5,7,43.72,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,8,44.34,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,9,44.96,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,10,45.57,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,11,46.19,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,12,46.26,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,13,46.67,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,14,47.09,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,15,47.51,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,16,48.03,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,17,48.44,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,18,48.54,-0.0009
155453,0x187e1,False,255,2463216,2474835,31,5,0,41.410000000000004,-0.001
155453,0x187e1,False,255,2463216,2474835,31,5,1,41.800000000000004,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,2,42.09,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,3,42.33,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,4,42.480000000000004,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,5,42.78,-0.001
155453,0x187e1,False,255,2463216,2474835,31,5,6,43.17,-0.0013
155453,0x187e1,False,255,2463216,2474835,31,5,7,43.84,-0.0013
155453,0x187e1,False,255,2463216,2474835,31,5,8,44.480000000000004,-0.0011
155453,0x187e1,False,255,2463216,2474835,31,5,9,45.01,-0.001
155453,0x187e1,False,255,2463216,2474835,31,5,10,45.51,-0.001
155453,0x187e1,False,255,2463216,2474835,31,5,11,46.09,-0.0013
155453,0x187e1,False,255,2463216,2474835,31,5,12,46.160000000000004,-0.0013
155453,0x187e1,False,255,2463216,2474835,31,5,13,46.61,-0.0013
155453,0x187e1,False,255,2463216,2474835,31,5,14,47.050000000000004,-0.0013
155453,0x187e1,False,255,2463216,2474835,31,5,15,47.46,-0.0011
155453,0x187e1,False,255,2463216,2474835,31,5,16,48.01,-0.0011
155453,0x187e1,False,255,2463216,2474835,31,5,17,48.56,-0.0011
155453,0x187e1,False,255,2463216,2474835,31,5,18,48.68,-0.0011
155453,0x187e1,False,255,2463216,2474835,31,5,0,41.45,-0.0009
155453,0x187e1,False,255,2463216,2474835,31,5,1,41.84,-0.0006
155453,0x187e1,False,255,2463216,2474835,31,5,2,42.050000000000004,-0.0006
155453,0x187e1,False,255,2463216,2474835,31,5,3,42.25,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,4,42.4,-0.0009
155453,0x187e1,False,255,2463216,2474835,31,5,5,42.76,-0.0011
155453,0x187e1,False,255,2463216,2474835,31,5,6,43.17,-0.0013
155453,0x187e1,False,255,2463216,2474835,31,5,7,43.83,-0.0013
155453,0x187e1,False,255,2463216,2474835,31,5,8,44.480000000000004,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,9,45.04,-0.0009
155453,0x187e1,False,255,2463216,2474835,31,5,10,45.480000000000004,-0.0009
155453,0x187e1,False,255,2463216,2474835,31,5,11,46.050000000000004,-0.0015
155453,0x187e1,False,255,2463216,2474835,31,5,12,46.14,-0.0015
155453,0x187e1,False,255,2463216,2474835,31,5,13,46.660000000000004,-0.0015
155453,0x187e1,False,255,2463216,2474835,31,5,14,47.19,-0.0015
155453,0x187e1,False,255,2463216,2474835,31,5,15,47.62,-0.001
155453,0x187e1,False,255,2463216,2474835,31,5,16,48.01,-0.0006
155453,0x187e1,False,255,2463216,2474835,31,5,17,48.33,-0.0006
155453,0x187e1,False,255,2463216,2474835,31,5,18,48.410000000000004,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,0,42.74,-0.0005
155453,0x187e1,False,255,2463216,2474835,31,5,1,42.09,0.0017
155453,0x187e1,False,255,2463216,2474835,31,5,2,41.67,0.0004
155453,0x187e1,False,255,2463216,2474835,31,5,3,41.84,-0.0014
155453,0x187e1,False,255,2463216,2474835,31,5,4,42.12,-0.0017
155453,0x187e1,False,255,2463216,2474835,31,5,5,42.72,-0.0017
155453,0x187e1,False,255,2463216,2474835,31,5,6,43.24,-0.0011
155453,0x187e1,False,255,2463216,2474835,31,5,7,43.75,-0.001
155453,0x187e1,False,255,2463216,2474835,31,5,8,44.38,-0.0014
155453,0x187e1,False,255,2463216,2474835,31,5,9,45.04,-0.001
155453,0x187e1,False,255,2463216,2474835,31,5,10,45.4,-0.0006
155453,0x187e1,False,255,2463216,2474835,31,5,11,45.93,-0.0018
155453,0x187e1,False,255,2463216,2474835,31,5,12,46.04,-0.0019
155453,0x187e1,False,255,2463216,2474835,31,5,13,46.69,-0.0019
155453,0x187e1,False,255,2463216,2474835,31,5,14,47.33,-0.0017
155453,0x187e1,False,255,2463216,2474835,31,5,15,47.77,-0.0009
155453,0x187e1,False,255,2463216,2474835,31,5,16,48.050000000000004,-0.0004
155453,0x187e1,False,255,2463216,2474835,31,5,17,48.230000000000004,-0.0004
155453,0x187e1,False,255,2463216,2474835,31,5,18,48.28,-0.0005
155453,0x187e1,False,255,2463216,2474835,31,5,0,42.03,-0.0021
155453,0x187e1,False,255,2463216,2474835,31,5,1,40.76,0.0002
155453,0x187e1,False,255,2463216,2474835,31,5,2,40.71,0.0001
155453,0x187e1,False,255,2463216,2474835,31,5,3,40.730000000000004,-0.0002
155453,0x187e1,False,255,2463216,2474835,31,5,4,40.78,-0.0003
155453,0x187e1,False,255,2463216,2474835,31,5,5,40.96,-0.0008
155453,0x187e1,False,255,2463216,2474835,31,5,6,41.31,-0.0013
155453,0x187e1,False,255,2463216,2474835,31,5,7,42.06,-0.0015
155453,0x187e1,False,255,2463216,2474835,31,5,8,42.82,-0.0014
155453,0x187e1,False,255,2463216,2474835,31,5,9,43.43,-0.0009
155453,0x187e1,False,255,2463216,2474835,31,5,10,43.81,-0.0007
155453,0x187e1,False,255,2463216,2474835,31,5,11,44.2,-0.0009
155453,0x187e1,False,255,2463216,2474835,31,5,12,44.26,-0.001
155453,0x187e1,False,255,2463216,2474835,31,5,13,44.67,-0.0014
155453,0x187e1,False,255,2463216,2474835,31,5,14,45.15,-0.0014
155453,0x187e1,False,255,2463216,2474835,31,5,15,45.63,-0.0014
155453,0x187e1,False,255,2463216,2474835,31,5,16,46.32,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,17,46.92,-0.0012
155453,0x187e1,False,255,2463216,2474835,31,5,18,47.06,-0.0012
155594,0x187eb,False,386,0,4394,1,1,0,36.300000000000004,-0.0015
155594,0x187eb,False,386,0,4394,1,1,1,36.84,-0.0017
155594,0x187eb,False,386,0,4394,1,1,2,37.52,-0.0023
155594,0x187eb,False,386,0,4394,1,1,3,38.36,-0.0026
155594,0x187eb,False,386,0,4394,1,1,4,39.28,-0.0028
155594,0x187eb,False,386,0,4394,1,1,5,40.29,-0.0032
