logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,Lane Line形状情報数,Lane Line ID,形状要素点数,緯度[deg],経度[deg],高さ[m]
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11528829348164,-117.97652735327755,94.486
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11530916442054,-117.9765457096455,94.523
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115331125006854,-117.97656280872798,94.547
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11533841726261,-117.97656808932697,94.551
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11534579333741,-117.97657311846888,94.554
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11535308559317,-117.97657797997272,94.557
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11536054548699,-117.97658259001946,94.56
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11536817301888,-117.97658703242814,94.563
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115375884369804,-117.97659130719876,94.567
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115383763358786,-117.97659541433133,94.569
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11539180998583,-117.97659927000679,94.571
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115399856612875,-117.97660279040612,94.571
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11540790323993,-117.97660605934836,94.57
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11541594986697,-117.9766090768335,94.57
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115423996494016,-117.97661175904251,94.57
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11543204312106,-117.9766141059754,94.57
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115440173567144,-117.9766162014512,94.57
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115448471651284,-117.97661804546989,94.57
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115456769735424,-117.97661955421246,94.57
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115465235457634,-117.97662081149794,94.569
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11547370117984,-117.97662173350729,94.569
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11548225072107,-117.97662240405954,94.569
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11549080026231,-117.97662273933567,94.569
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11549943362258,-117.97662290697373,94.569
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11550815080188,-117.97662273933567,94.57
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115516784162146,-117.97662232024051,94.572
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11552533370339,-117.97662164968825,94.575
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11553379942559,-117.9766207276789,94.578
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11554209750973,-117.97661955421246,94.582
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11555031177484,-117.97661821310795,94.587
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11555860985899,-117.97661662054635,94.592
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115566907943126,-117.97661469270862,94.598
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115575206027266,-117.97661259723283,94.606
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11558358793044,-117.97661016648091,94.614
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115591886014585,-117.9766074842719,94.623
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115600184098724,-117.97660463442482,94.633
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.1156083145448,-117.97660144930161,94.644
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11561627735282,-117.97659809654034,94.656
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115624240160834,-117.97659449232198,94.668
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11563203533078,-117.9765906366465,94.679
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11563983050073,-117.97658652951395,94.69
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11564754185166,-117.97658208710527,94.7
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115655253202576,-117.97657730942046,94.71
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11566288073446,-117.97657236409759,94.719
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115670424447316,-117.97656716731763,94.728
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115677800522114,-117.9765618028996,94.737
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115685176596905,-117.9765562708435,94.746
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11569238503363,-117.97655065496838,94.756
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11569950965133,-117.97654495527422,94.767
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11572088350442,-117.97652676654432,94.801
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11574225735752,-117.97650748816703,94.832
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115763128296415,-117.97648770687555,94.857
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.115783831597255,-117.97646725503179,94.877
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11580436726003,-117.97644621645483,94.894
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.1158111566016,-117.97643909183714,94.899
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11584485185236,-117.97640338492961,94.929
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11588500116856,-117.97636005049021,94.96
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11594459650012,-117.97629400109321,94.964
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11607024122869,-117.97615452622439,95.015
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11619454485275,-117.97601362643205,95.078
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11622698281804,-117.97597641078195,95.108
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.116233520702515,-117.97596895088813,95.114
270353,0x18a71,False,389,19652,33250,1,2,8593130846,64,34.11624005858699,-117.97596157481334,95.12
270355,0x18a7b,False,389,33250,33548,1,2,4297346976,4,34.11521796931401,-117.97652626363013,94.443
270355,0x18a7b,False,389,33250,33548,1,2,4297346976,4,34.11522484247462,-117.97653414261913,94.472
270355,0x18a7b,False,389,33250,33548,1,2,4297346976,4,34.11523188327328,-117.97654185397005,94.502
270355,0x18a7b,False,389,33250,33548,1,2,4297346976,4,34.11523909171001,-117.97654931386387,94.531
270355,0x18a7b,False,389,33250,33548,1,2,8592314272,4,34.11524998818414,-117.97648686868523,94.367
270355,0x18a7b,False,389,33250,33548,1,2,8592314272,4,34.115256106973455,-117.97649390948389,94.394
270355,0x18a7b,False,389,33250,33548,1,2,8592314272,4,34.11526239340083,-117.97650095028256,94.417
270355,0x18a7b,False,389,33250,33548,1,2,8592314272,4,34.115268763647244,-117.97650773962413,94.438
270456,0x18a85,False,389,33548,33748,1,2,4297346975,3,34.115204977364094,-117.97650949982379,94.384
270456,0x18a85,False,389,33548,33748,1,2,4297346975,3,34.115211347610504,-117.976517965546,94.414
270456,0x18a85,False,389,33548,33748,1,2,4297346975,3,34.11521796931401,-117.97652626363013,94.443
270456,0x18a85,False,389,33548,33748,1,2,8592314271,3,34.115237918243565,-117.97647228417371,94.308
270456,0x18a85,False,389,33548,33748,1,2,8592314271,3,34.11524386939482,-117.9764796602485,94.338
270456,0x18a85,False,389,33548,33748,1,2,8592314271,3,34.11524998818414,-117.97648686868523,94.367
270463,0x18a8f,False,389,33748,33948,1,2,4297346974,3,34.11519248832837,-117.97649223310326,94.323
270463,0x18a8f,False,389,33748,33948,1,2,4297346974,3,34.115198690936715,-117.97650095028256,94.355
270463,0x18a8f,False,389,33748,33948,1,2,4297346974,3,34.115204977364094,-117.97650949982379,94.384
270463,0x18a8f,False,389,33748,33948,1,2,8592314270,3,34.11522677031235,-117.97645677765283,94.253
270463,0x18a8f,False,389,33748,33948,1,2,8592314270,3,34.11523221854941,-117.97646465664181,94.279
270463,0x18a8f,False,389,33748,33948,1,2,8592314270,3,34.115237918243565,-117.97647228417371,94.308
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.115132976815836,-117.9763407721129,93.86
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.11513415028228,-117.97635275823446,93.892
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.115135910481946,-117.97636466053696,93.925
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.11513808977677,-117.97637656283946,93.958
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.115140771985786,-117.97638838132293,93.991
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.11514395710899,-117.97640003216834,94.024
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.115147645146386,-117.97641143155667,94.056
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.115151919917004,-117.97642266330692,94.086
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.11515661378278,-117.97643355978104,94.116
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.11516181056275,-117.97644412097904,94.146
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.11516742643788,-117.97645426308188,94.18
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.11517346140816,-117.97646415372762,94.215
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.11517966401651,-117.97647370909725,94.252
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.11518603426292,-117.97648301300977,94.288
270471,0x18a99,False,389,33948,35346,1,2,4297346973,15,34.11519248832837,-117.97649223310326,94.323
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.115180921301985,-117.9763362458852,93.85
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.115182430044555,-117.97634571743578,93.884
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.11518427406325,-117.97635502134831,93.916
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.11518645335808,-117.9763642414418,93.945
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.115188967929036,-117.97637329389723,93.974
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.11519173395708,-117.97638217871459,94.003
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.11519466762319,-117.97639097971292,94.034
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.1151978527464,-117.97639969689222,94.068
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.11520120550767,-117.97640824643345,94.103
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.11520480972603,-117.97641671215567,94.136
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.11520858158246,-117.97642501023981,94.165
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.11521277253404,-117.97643322450492,94.189
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.11521713112369,-117.97644118731293,94.21
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.115221824989476,-117.97644906630191,94.231
270471,0x18a99,False,389,33948,35346,1,2,8592314269,15,34.11522677031235,-117.97645677765283,94.253
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.11836109918504,-117.97303545241547,105.2
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.11840937894732,-117.97295741689693,105.463
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.11851197344216,-117.97279321541376,105.941
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.118616411955706,-117.9726306064922,106.352
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.11870542776741,-117.97249473584175,106.665
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.118722275392784,-117.97246933867514,106.724
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.11882973139147,-117.97230974723871,107.101
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.11893894758982,-117.9721517483639,107.418
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.119049756349774,-117.97199542586971,107.725
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.11916257676649,-117.97184111503229,107.998
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.11927665446868,-117.97168806148034,108.277
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.11939207327538,-117.97153660049,108.562
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.119509252281745,-117.97138723497544,108.839
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.119628107668746,-117.97123937820346,109.106
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.119747885065095,-117.97109294635501,109.406
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.11986984175627,-117.9709491967156,109.691
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.11999305573292,-117.97080687199971,109.963
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.12011786227117,-117.97066655894058,110.265
339898,0x18b7b,False,255,2510996,2541058,15,5,4295828311,19,34.12015750867318,-117.97062255394893,110.354
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.1183335227236,-117.97301122871531,105.26
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.118381718666846,-117.97293277410161,105.524
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11848439698072,-117.97276798588521,106.015
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.118588835494265,-117.97260479023042,106.436
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11867810276306,-117.97246858430385,106.774
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11869495038844,-117.97244310331821,106.834
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11880299312035,-117.97228334424372,107.165
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11891271223289,-117.97212517773083,107.506
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11902352099284,-117.97196810086537,107.8
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.119136173771494,-117.97181295183762,108.107
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11925083820691,-117.97165998210471,108.372
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11936659228973,-117.9715081020192,108.65
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.119484274210286,-117.97135848504756,108.946
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11960321341632,-117.97121020918041,109.215
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11972391282202,-117.9710641126081,109.499
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11984612097029,-117.97091977623546,109.764
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.11996983786113,-117.97077736770053,110.032
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.120094392942285,-117.97063604881303,110.342
339898,0x18b7b,False,255,2510996,2541058,15,5,8590795607,19,34.12013412316333,-117.9705918761833,110.42
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.11830795791892,-117.97298868139576,105.34
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.11835632150023,-117.97291014296303,105.606
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.118459251271204,-117.97274501947051,106.067
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.11856402506087,-117.9725814885396,106.502
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.11865345996773,-117.97244494733691,106.826
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.118670391412145,-117.97241946635125,106.883
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.11877843414405,-117.97225912054354,107.257
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.118888320894655,-117.97210045111648,107.555
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.11899988402589,-117.97194345807003,107.873
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.119113123537765,-117.97178839286133,108.147
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.11922762033512,-117.97163466875712,108.44
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.11934370969407,-117.97148253721453,108.727
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.11946147543366,-117.97133224969062,108.998
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.11958074991581,-117.97118389000445,109.265
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.119701197864416,-117.97103678760375,109.567
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.119823406012685,-117.97089169685982,109.841
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.11994729054159,-117.97074886922975,110.133
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.12007251617501,-117.97060763416127,110.392
339898,0x18b7b,False,255,2510996,2541058,15,5,12885762903,19,34.12011241403411,-117.97056337771252,110.485
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.118280632914576,-117.97296462533366,105.41
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.11832782302944,-117.97288474579642,105.666
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.118431758628795,-117.972719873761,106.144
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.11853711915168,-117.97255625901104,106.577
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.118626554058544,-117.97241921489416,106.907
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.11864348550296,-117.97239365008949,106.966
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.11875169587292,-117.97223271754855,107.332
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.11886216935675,-117.97207396430244,107.633
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.11897398394509,-117.97191655216085,107.926
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.11908713963793,-117.97176064876182,108.233
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.1192022231685,-117.97160692465762,108.509
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.11931864780358,-117.97145462547695,108.788
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.11943658118123,-117.9713036674008,109.073
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.11955585566339,-117.97115480480043,109.353
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.11967663888812,-117.97100728330459,109.632
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.119799936683805,-117.97086261165582,109.92
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.1199243241269,-117.9707197002067,110.194
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.12004988503644,-117.97057821368114,110.467
339898,0x18b7b,False,255,2510996,2541058,15,5,17180730199,19,34.120089950533604,-117.97053395723238,110.568
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.1182529726341,-117.97294023399543,105.45
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.11830150385348,-117.97286127646753,105.713
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.11840493653864,-117.97269539860373,106.226
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.11851004560443,-117.9725307780254,106.666
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.11859989960645,-117.97239373390852,106.968
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.1186169148699,-117.97236816910383,107.021
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.118725711973084,-117.97220706892485,107.382
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.11883635309498,-117.97204781276454,107.725
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.11894900587363,-117.97189048444197,108.016
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.11906258066163,-117.97173449722392,108.288
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.119177915649296,-117.97158052166262,108.592
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.1192946755605,-117.9714278033868,108.857
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.11941269275719,-117.97127625857742,109.128
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.11953230251547,-117.97112714451997,109.432
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.119653588654394,-117.97097962302412,109.706
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.119776886450076,-117.97083402936599,109.988
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.11990110625511,-117.97069027972657,110.273
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.120027170078835,-117.97054870938196,110.548
339898,0x18b7b,False,255,2510996,2541058,15,5,21475697495,19,34.120067403214065,-117.97050436911418,110.648
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.11836109918504,-117.97303545241547,105.2
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.11840937894732,-117.97295741689693,105.463
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.11851197344216,-117.97279321541376,105.941
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.118616411955706,-117.9726306064922,106.352
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.11870542776741,-117.97249473584175,106.665
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.118722275392784,-117.97246933867514,106.724
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.11882973139147,-117.97230974723871,107.101
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.11893894758982,-117.9721517483639,107.418
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.119049756349774,-117.97199542586971,107.725
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.11916257676649,-117.97184111503229,107.998
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.11927665446868,-117.97168806148034,108.277
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.11939207327538,-117.97153660049,108.562
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.119509252281745,-117.97138723497544,108.839
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.119628107668746,-117.97123937820346,109.106
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.119747885065095,-117.97109294635501,109.406
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.11986984175627,-117.9709491967156,109.691
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.11999305573292,-117.97080687199971,109.963
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.12011786227117,-117.97066655894058,110.265
341939,0x18b96,False,362,1206731,1236793,15,5,4295828311,19,34.12015750867318,-117.97062255394893,110.354
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.1183335227236,-117.97301122871531,105.26
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.118381718666846,-117.97293277410161,105.524
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11848439698072,-117.97276798588521,106.015
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.118588835494265,-117.97260479023042,106.436
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11867810276306,-117.97246858430385,106.774
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11869495038844,-117.97244310331821,106.834
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11880299312035,-117.97228334424372,107.165
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11891271223289,-117.97212517773083,107.506
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11902352099284,-117.97196810086537,107.8
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.119136173771494,-117.97181295183762,108.107
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11925083820691,-117.97165998210471,108.372
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11936659228973,-117.9715081020192,108.65
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.119484274210286,-117.97135848504756,108.946
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11960321341632,-117.97121020918041,109.215
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11972391282202,-117.9710641126081,109.499
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11984612097029,-117.97091977623546,109.764
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.11996983786113,-117.97077736770053,110.032
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.120094392942285,-117.97063604881303,110.342
341939,0x18b96,False,362,1206731,1236793,15,5,8590795607,19,34.12013412316333,-117.9705918761833,110.42
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.11830795791892,-117.97298868139576,105.34
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.11835632150023,-117.97291014296303,105.606
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.118459251271204,-117.97274501947051,106.067
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.11856402506087,-117.9725814885396,106.502
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.11865345996773,-117.97244494733691,106.826
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.118670391412145,-117.97241946635125,106.883
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.11877843414405,-117.97225912054354,107.257
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.118888320894655,-117.97210045111648,107.555
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.11899988402589,-117.97194345807003,107.873
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.119113123537765,-117.97178839286133,108.147
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.11922762033512,-117.97163466875712,108.44
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.11934370969407,-117.97148253721453,108.727
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.11946147543366,-117.97133224969062,108.998
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.11958074991581,-117.97118389000445,109.265
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.119701197864416,-117.97103678760375,109.567
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.119823406012685,-117.97089169685982,109.841
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.11994729054159,-117.97074886922975,110.133
341939,0x18b96,False,362,1206731,1236793,15,5,12885762903,19,34.12007251617501,-117.97060763416127,110.392
